anon_id,district,sector,month,psu,snumber,hhno,nhh,result,person_serial_no,residence,relationship,sex,birth_year,birth_month,age,registration,ethnicity,religion,marital_status,curr_educ,education,main_activity,is_active,main_occupation,industry,employment_status,uresidencf,live,finalweight,B_year,k_size,uniqueness_score,k_anonymity,is_unique,qi_missing_rate,cluster_anomaly_score,l_diversity,combined_risk,risk_level
560,11,Bin_1,1,11,7,1,1,1,5,1,3,Bin_5,11,3,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,281.9626547,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
561,11,Bin_1,1,11,8,1,1,1,1,1,1,Bin_5,11,5,Bin_3,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,281.9626547,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
562,11,Bin_1,1,11,8,1,1,1,2,1,3,Bin_1,11,2,Bin_1,1,1,1,Bin_1,2.0,Bin_3,8.0,2.0,,,,,,281.9626547,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
563,11,Bin_1,1,11,8,1,1,1,3,1,3,Bin_1,11,7,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,281.9626547,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
564,11,Bin_1,1,11,8,1,1,1,4,1,3,Bin_5,11,1,Bin_1,1,1,1,Bin_1,9.0,Bin_5,,,,,,,,281.9626547,11,,,,0,0.16666666666666666,0.8947368421073858,,,low
565,11,Bin_1,1,11,8,1,1,1,5,1,4,Bin_5,11,10,Bin_4,1,1,1,Bin_3,9.0,Bin_2,9.0,2.0,,,,,,281.9626547,11,,,,0,0.16666666666666666,1.7717863607542762e-11,,,low
566,11,Bin_1,1,11,8,1,1,1,6,2,2,Bin_1,11,7,Bin_3,1,1,1,Bin_1,9.0,Bin_3,,,,,,2.0,1.0,281.9626547,11,,,,0,0.16666666666666666,2.337327557850021e-11,,,low
567,11,Bin_1,1,11,9,1,1,1,1,1,1,Bin_1,11,5,Bin_3,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,8323.0,Bin_3,5.0,,,281.9626547,11,23.0,0.043478260869565216,23.0,0,0.0,2.016330692930072e-11,,0.02608695652980445,low
568,11,Bin_1,1,11,9,1,1,1,2,1,2,Bin_5,11,3,Bin_3,1,1,1,Bin_1,9.0,Bin_3,7.0,1.0,5212.0,Bin_3,5.0,,,281.9626547,11,6.0,0.16666666666666666,6.0,0,0.0,8.283908055514776e-11,,0.10000000003313562,low
569,11,Bin_1,1,11,9,1,1,1,3,1,3,Bin_1,11,2,Bin_1,1,1,1,Bin_1,2.0,Bin_3,8.0,2.0,,,,,,281.9626547,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
570,11,Bin_1,1,11,9,1,1,1,4,1,3,Bin_1,11,4,Bin_1,1,1,1,Bin_1,2.0,Bin_3,,,,,,,,281.9626547,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
571,11,Bin_1,1,11,9,1,1,1,5,1,3,Bin_1,11,3,Bin_1,1,1,1,Bin_1,2.0,Bin_1,,,,,,,,281.9626547,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
572,11,Bin_1,1,11,9,1,1,1,6,1,3,Bin_1,11,3,Bin_1,1,1,1,Bin_1,,,,,,,,,,281.9626547,11,,,,0,0.3333333333333333,0.22278597675880188,,,low
573,11,Bin_1,1,11,10,1,1,1,1,1,1,Bin_1,11,7,Bin_3,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,2642.0,Bin_5,2.0,,,281.9626547,11,5.0,0.2,5.0,0,0.0,4.267687696109667e-11,,0.12000000001707074,low
574,11,Bin_1,1,11,10,1,1,1,2,1,2,Bin_5,11,12,Bin_3,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,4110.0,Bin_5,1.0,,,281.9626547,11,8.0,0.125,8.0,0,0.0,2.016330692930072e-11,,0.07500000000806532,low
575,11,Bin_1,1,11,10,1,1,1,3,1,5,Bin_5,11,10,Bin_2,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,5311.0,Bin_5,1.0,,,281.9626547,11,8.0,0.125,8.0,0,0.0,0.46127661534794473,,0.2595106461391779,low
576,11,Bin_1,1,11,2,1,1,1,1,1,1,Bin_1,11,7,Bin_3,1,1,4,Bin_1,9.0,Bin_3,1.0,1.0,9322.0,Bin_3,3.0,,,416.3426786,11,23.0,0.043478260869565216,23.0,0,0.0,2.016330692930072e-11,,0.02608695652980445,low
577,11,*,1,11,2,1,1,1,2,1,2,*,11,10,*,1,1,4,*,9.0,*,1.0,1.0,3313.0,*,5.0,,,416.3426786,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
578,11,Bin_1,1,11,2,1,1,1,3,1,3,Bin_5,11,3,Bin_2,1,1,4,Bin_1,9.0,Bin_4,1.0,1.0,3313.0,Bin_4,2.0,,,416.3426786,11,12.0,0.08333333333333333,12.0,0,0.0,2.1760009167715977e-11,,0.050000000008704,low
579,11,Bin_1,1,11,3,1,1,1,1,1,1,Bin_1,11,4,Bin_4,1,1,4,Bin_1,9.0,Bin_3,1.0,1.0,9322.0,Bin_3,3.0,,,416.3426786,11,13.0,0.07692307692307693,13.0,0,0.0,0.23775451225093572,,0.14125565105422044,low
580,11,Bin_1,1,11,3,1,1,1,2,1,2,Bin_5,11,7,Bin_4,1,1,4,Bin_1,9.0,Bin_2,7.0,2.0,,,,,,416.3426786,11,,,,0,0.16666666666666666,2.275793974370401e-11,,,low
581,11,Bin_1,1,11,6,1,1,1,1,1,1,Bin_1,11,3,Bin_3,1,1,4,Bin_1,9.0,Bin_3,1.0,1.0,7115.0,Bin_1,5.0,,,416.3426786,11,11.0,0.09090909090909091,11.0,0,0.0,4.31002944004418e-11,,0.05454545456269466,low
582,11,Bin_1,1,11,6,1,1,1,2,1,2,Bin_5,11,6,Bin_3,1,1,4,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,416.3426786,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
583,11,Bin_1,1,11,6,1,1,1,3,1,3,Bin_1,11,9,Bin_1,1,1,4,Bin_1,2.0,Bin_4,8.0,2.0,,,,,,416.3426786,11,,,,0,0.16666666666666666,0.7894736842147712,,,low
584,11,Bin_1,1,11,7,1,1,1,1,1,1,Bin_1,11,11,Bin_4,1,1,5,Bin_1,9.0,Bin_3,1.0,1.0,4321.0,Bin_3,3.0,,,416.3426786,11,13.0,0.07692307692307693,13.0,0,0.0,0.23775451225093572,,0.14125565105422044,low
585,11,Bin_1,1,11,7,1,1,1,2,1,2,Bin_5,11,11,Bin_3,1,1,5,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,416.3426786,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
586,11,Bin_1,1,11,7,1,1,1,3,1,3,Bin_5,11,6,Bin_2,1,1,5,Bin_1,9.0,Bin_4,1.0,1.0,4226.0,Bin_4,3.0,,,416.3426786,11,12.0,0.08333333333333333,12.0,0,0.0,2.1760009167715977e-11,,0.050000000008704,low
587,11,Bin_1,1,11,7,1,1,1,4,1,3,Bin_1,11,8,Bin_1,1,1,5,Bin_1,5.0,Bin_3,8.0,2.0,,,,,,416.3426786,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
588,11,Bin_1,1,11,7,1,1,1,5,1,5,Bin_5,11,2,Bin_2,1,1,5,Bin_1,9.0,Bin_4,1.0,1.0,9322.0,Bin_1,3.0,,,416.3426786,11,7.0,0.14285714285714285,7.0,0,0.0,8.83950632253061e-11,,0.08571428574964372,low
589,11,Bin_1,1,11,8,1,1,1,1,1,1,Bin_1,11,7,Bin_4,1,1,5,Bin_1,9.0,Bin_4,1.0,1.0,4110.0,Bin_5,1.0,,,416.3426786,11,4.0,0.25,4.0,0,0.0,2.8162969437828473e-11,,0.15000000001126518,low
590,11,*,1,11,8,1,1,1,2,1,2,*,11,7,*,1,1,5,*,9.0,*,7.0,1.0,7512.0,*,5.0,,,416.3426786,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
591,11,Bin_1,1,11,8,1,1,1,3,1,3,Bin_5,11,11,Bin_2,1,1,5,Bin_1,9.0,Bin_4,1.0,1.0,3313.0,Bin_4,3.0,,,416.3426786,11,12.0,0.08333333333333333,12.0,0,0.0,2.1760009167715977e-11,,0.050000000008704,low
592,11,Bin_1,1,11,8,1,1,1,4,1,3,Bin_5,11,5,Bin_2,1,1,5,Bin_1,9.0,Bin_4,1.0,1.0,2166.0,Bin_4,5.0,,,416.3426786,11,12.0,0.08333333333333333,12.0,0,0.0,2.1760009167715977e-11,,0.050000000008704,low
593,11,Bin_1,1,11,8,1,1,1,5,1,3,Bin_5,11,6,Bin_2,1,1,5,Bin_1,9.0,Bin_4,1.0,1.0,3322.0,Bin_3,3.0,,,416.3426786,11,8.0,0.125,8.0,0,0.0,1.821438878796227e-11,,0.07500000000728575,low
594,11,Bin_1,1,11,9,1,1,1,1,1,1,Bin_1,11,6,Bin_3,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,7115.0,Bin_1,3.0,,,416.3426786,11,11.0,0.09090909090909091,11.0,0,0.0,4.31002944004418e-11,,0.05454545456269466,low
595,11,Bin_1,1,11,9,1,1,1,2,1,2,Bin_5,11,6,Bin_3,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,416.3426786,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
596,11,Bin_1,1,11,9,1,1,1,3,1,3,Bin_5,11,6,Bin_1,1,1,1,Bin_1,2.0,Bin_3,,,,,,,,416.3426786,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
597,11,Bin_1,1,11,2,1,1,1,1,1,1,Bin_1,11,8,Bin_4,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,8323.0,Bin_3,3.0,,,296.258656,11,13.0,0.07692307692307693,13.0,0,0.0,0.23775451225093572,,0.14125565105422044,low
598,11,*,1,11,2,1,1,1,2,1,2,*,11,6,*,1,1,1,*,9.0,*,1.0,1.0,7512.0,*,5.0,,,296.258656,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
599,11,Bin_1,1,11,2,1,1,1,3,1,3,Bin_1,11,8,Bin_2,1,1,1,Bin_1,6.0,Bin_4,8.0,2.0,,,,,,296.258656,11,,,,0,0.16666666666666666,1.9880093564148657e-11,,,low
600,11,*,1,11,3,1,1,1,1,1,1,*,11,3,*,1,1,1,*,9.0,*,1.0,1.0,8322.0,*,3.0,,,296.258656,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
601,11,Bin_1,1,11,3,1,1,1,2,1,5,Bin_1,11,11,Bin_2,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,8322.0,Bin_3,3.0,,,296.258656,11,8.0,0.125,8.0,0,0.0,2.8625922011643265e-11,,0.07500000001145037,low
602,11,Bin_1,1,11,4,1,1,1,1,1,1,Bin_1,11,5,Bin_3,1,1,1,Bin_1,9.0,Bin_2,9.0,2.0,,,,,,296.258656,11,,,,0,0.16666666666666666,2.927871192459326e-11,,,low
603,11,Bin_1,1,11,4,1,1,1,2,1,5,Bin_1,11,1,Bin_4,1,1,1,Bin_1,9.0,Bin_2,9.0,2.0,,,,,,296.258656,11,,,,0,0.16666666666666666,2.27025299019652e-11,,,low
604,11,Bin_1,1,11,4,1,1,1,3,1,5,Bin_1,11,2,Bin_3,1,1,1,Bin_1,9.0,Bin_2,1.0,1.0,5249.0,Bin_3,3.0,,,296.258656,11,7.0,0.14285714285714285,7.0,0,0.0,0.7368421052684637,,0.3804511278216712,low
605,11,Bin_1,1,11,5,1,1,1,1,1,1,Bin_1,11,7,Bin_3,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,7221.0,Bin_3,5.0,,,296.258656,11,23.0,0.043478260869565216,23.0,0,0.0,2.016330692930072e-11,,0.02608695652980445,low
606,11,*,1,11,5,1,1,1,2,1,2,*,11,9,*,1,1,1,*,9.0,*,1.0,1.0,9322.0,*,3.0,,,296.258656,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
607,11,Bin_1,1,11,5,1,1,1,3,1,3,Bin_5,11,9,Bin_1,1,1,1,Bin_1,2.0,Bin_3,8.0,2.0,,,,,,296.258656,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
608,11,Bin_1,1,11,5,1,1,1,4,1,3,Bin_5,11,8,Bin_1,1,1,1,Bin_1,2.0,Bin_3,8.0,2.0,,,,,,296.258656,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
609,11,Bin_1,1,11,5,1,1,1,5,1,3,Bin_5,11,3,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,296.258656,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
610,11,Bin_1,1,11,6,1,1,1,1,1,1,Bin_1,11,6,Bin_3,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,8323.0,Bin_3,5.0,,,296.258656,11,23.0,0.043478260869565216,23.0,0,0.0,2.016330692930072e-11,,0.02608695652980445,low
611,11,*,1,11,6,1,1,1,2,1,2,*,11,3,*,1,1,1,*,9.0,*,1.0,1.0,7531.0,*,2.0,,,296.258656,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
612,11,Bin_1,1,11,6,1,1,1,3,1,3,Bin_1,11,8,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,296.258656,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
613,11,Bin_1,1,11,8,1,1,1,1,1,1,Bin_1,11,9,Bin_5,1,1,1,Bin_1,9.0,Bin_3,9.0,2.0,,,,,,296.258656,11,,,,0,0.16666666666666666,4.5962270642046005e-11,,,low
614,11,Bin_1,1,11,8,1,1,1,2,1,2,Bin_5,11,5,Bin_4,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,296.258656,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
615,11,*,1,11,8,1,1,1,3,1,5,*,11,7,*,1,1,1,*,9.0,*,1.0,1.0,8332.0,*,2.0,,,296.258656,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
616,11,Bin_1,1,11,8,1,1,1,4,1,3,Bin_5,11,4,Bin_3,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,296.258656,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
617,11,Bin_1,1,11,8,1,1,1,5,1,5,Bin_1,11,6,Bin_2,1,1,1,Bin_1,4.0,Bin_4,8.0,2.0,,,,,,296.258656,11,,,,0,0.16666666666666666,1.9880093564148657e-11,,,low
618,11,Bin_1,1,11,8,1,1,1,6,1,5,Bin_5,11,9,Bin_1,1,1,1,Bin_1,2.0,Bin_3,,,,,,,,296.258656,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
619,11,Bin_1,1,11,9,1,1,1,1,1,1,Bin_1,11,6,Bin_3,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,1420.0,Bin_3,5.0,,,296.258656,11,23.0,0.043478260869565216,23.0,0,0.0,2.016330692930072e-11,,0.02608695652980445,low
620,11,Bin_1,1,11,9,1,1,1,2,1,2,Bin_5,11,10,Bin_2,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,296.258656,11,,,,0,0.16666666666666666,0.10526315791277768,,,low
621,11,Bin_1,1,11,9,1,1,1,3,1,3,Bin_5,11,10,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,296.258656,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
622,11,Bin_1,1,11,9,1,1,1,4,1,3,Bin_1,11,10,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,296.258656,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
623,11,*,1,11,10,1,1,1,1,1,1,*,11,6,*,1,1,1,*,9.0,*,1.0,1.0,3334.0,*,3.0,,,296.258656,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
624,11,*,1,11,10,1,1,1,2,1,2,*,11,2,*,1,1,1,*,9.0,*,1.0,1.0,1120.0,*,3.0,,,296.258656,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
625,11,Bin_1,1,11,10,1,1,1,3,1,3,Bin_1,11,7,Bin_1,1,1,1,Bin_1,2.0,Bin_4,8.0,2.0,,,,,,296.258656,11,,,,0,0.16666666666666666,0.7894736842147712,,,low
626,11,Bin_1,1,11,10,1,1,1,4,1,4,Bin_5,11,7,Bin_5,1,1,1,Bin_3,9.0,Bin_4,6.0,2.0,,,,,,296.258656,11,,,,0,0.16666666666666666,2.478738733013659e-11,,,low
627,11,*,1,11,10,1,1,1,5,1,6,*,11,7,*,1,2,2,*,9.0,*,1.0,1.0,9111.0,*,3.0,,,296.258656,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
628,11,Bin_1,1,11,1,1,1,1,1,1,1,Bin_1,11,3,Bin_2,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,7116.0,Bin_3,5.0,,,384.6734425,11,8.0,0.125,8.0,0,0.0,2.8625922011643265e-11,,0.07500000001145037,low
629,11,Bin_1,1,11,1,1,1,1,2,1,2,Bin_5,11,5,Bin_2,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,384.6734425,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
630,11,Bin_1,1,11,1,1,1,1,3,1,3,Bin_5,11,8,Bin_1,1,1,1,Bin_1,1.0,,,,,,,,,384.6734425,11,,,,0,0.3333333333333333,2.016330692930072e-11,,,low
631,11,Bin_1,1,11,2,1,1,1,1,1,1,Bin_1,11,8,Bin_3,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,7116.0,Bin_3,5.0,,,384.6734425,11,23.0,0.043478260869565216,23.0,0,0.0,2.016330692930072e-11,,0.02608695652980445,low
632,11,Bin_1,1,11,2,1,1,1,2,1,2,Bin_5,11,2,Bin_3,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,384.6734425,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
633,11,Bin_1,1,11,2,1,1,1,3,1,3,Bin_5,11,8,Bin_2,1,1,1,Bin_1,4.0,Bin_4,8.0,2.0,,,,,,384.6734425,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
634,11,Bin_1,1,11,3,1,1,1,1,1,1,Bin_1,11,5,Bin_2,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,8332.0,Bin_3,5.0,,,384.6734425,11,16.0,0.0625,16.0,0,0.0,2.016330692930072e-11,,0.037500000008065325,low
635,11,Bin_1,1,11,3,1,1,1,2,1,2,Bin_5,11,4,Bin_2,1,1,1,Bin_1,9.0,Bin_4,7.0,1.0,6121.0,Bin_1,5.0,,,384.6734425,11,7.0,0.14285714285714285,7.0,0,0.0,8.83950632253061e-11,,0.08571428574964372,low
636,11,Bin_1,1,11,3,1,1,1,3,1,3,Bin_1,11,9,Bin_1,1,1,1,Bin_1,2.0,Bin_1,,,,,,,,384.6734425,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
637,11,Bin_1,1,11,4,1,1,1,1,1,1,Bin_1,11,10,Bin_3,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,8323.0,Bin_3,5.0,,,384.6734425,11,23.0,0.043478260869565216,23.0,0,0.0,2.016330692930072e-11,,0.02608695652980445,low
638,11,Bin_1,1,11,4,1,1,1,2,1,2,Bin_5,11,11,Bin_3,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,384.6734425,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
639,11,Bin_1,1,11,4,1,1,1,3,1,3,Bin_5,11,11,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,384.6734425,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
640,11,Bin_1,1,11,4,1,1,1,4,1,3,Bin_5,11,11,Bin_1,1,1,1,Bin_1,2.0,Bin_1,,,,,,,,384.6734425,11,,,,0,0.16666666666666666,0.31578947369800636,,,low
641,11,Bin_1,1,11,4,1,1,1,5,1,3,Bin_5,11,9,Bin_1,1,1,1,Bin_1,,,,,,,,,,384.6734425,11,,,,0,0.3333333333333333,2.016330692930072e-11,,,low
642,11,Bin_1,1,11,4,1,1,1,6,1,4,Bin_5,11,1,Bin_5,1,1,1,Bin_3,9.0,Bin_4,9.0,2.0,,,,,,384.6734425,11,,,,0,0.16666666666666666,2.478738733013659e-11,,,low
643,11,*,1,11,4,1,1,1,7,1,5,*,11,9,*,1,1,1,*,9.0,*,1.0,1.0,9629.0,*,3.0,,,384.6734425,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
644,11,*,1,11,5,1,1,1,1,1,1,*,11,6,*,1,1,1,*,9.0,*,1.0,1.0,7115.0,*,5.0,,,384.6734425,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
645,11,Bin_1,1,11,5,1,1,1,2,1,2,Bin_5,11,4,Bin_3,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,384.6734425,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
646,11,Bin_1,1,11,5,1,1,1,3,1,3,Bin_5,11,6,Bin_2,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,5230.0,Bin_3,3.0,,,384.6734425,11,8.0,0.125,8.0,0,0.0,1.821438878796227e-11,,0.07500000000728575,low
647,11,Bin_1,1,11,5,1,1,1,4,1,3,Bin_1,11,11,Bin_1,1,1,1,Bin_1,2.0,Bin_3,8.0,2.0,,,,,,384.6734425,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
648,11,Bin_1,1,11,5,1,1,1,5,1,3,Bin_5,11,3,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,384.6734425,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
649,11,*,1,11,6,1,1,1,1,1,1,*,11,5,*,1,1,1,*,9.0,*,1.0,1.0,1420.0,*,4.0,,,384.6734425,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
650,11,Bin_1,1,11,6,1,1,1,2,2,2,Bin_1,11,8,Bin_3,1,1,1,Bin_1,9.0,Bin_4,,,,,,2.0,1.0,384.6734425,11,,,,0,0.16666666666666666,2.055079555980053e-11,,,low
651,11,Bin_1,1,11,6,1,1,1,3,1,4,Bin_1,11,1,Bin_4,1,1,1,Bin_1,9.0,Bin_4,4.0,2.0,,,,,,384.6734425,11,,,,0,0.16666666666666666,1.7528074163844148e-11,,,low
652,11,Bin_1,1,11,6,1,1,1,4,1,4,Bin_5,11,3,Bin_4,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,384.6734425,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
653,11,Bin_1,1,11,7,1,1,1,1,1,1,Bin_5,11,2,Bin_5,1,1,1,Bin_3,9.0,Bin_5,9.0,2.0,,,,,,384.6734425,11,,,,0,0.16666666666666666,7.926855139899486e-11,,,low
654,11,Bin_1,1,11,7,1,1,1,2,1,3,Bin_1,11,6,Bin_3,1,1,1,Bin_1,9.0,Bin_2,1.0,1.0,5249.0,Bin_3,3.0,,,384.6734425,11,7.0,0.14285714285714285,7.0,0,0.0,0.7368421052684637,,0.3804511278216712,low
655,11,*,1,11,9,1,1,1,1,1,1,*,11,1,*,1,1,1,*,9.0,*,1.0,1.0,9322.0,*,3.0,,,384.6734425,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
656,11,Bin_1,1,11,9,1,1,1,2,1,2,Bin_5,11,2,Bin_4,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,384.6734425,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
657,11,Bin_1,1,11,9,1,1,1,3,1,3,Bin_1,11,12,Bin_2,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,4311.0,Bin_2,3.0,,,384.6734425,11,3.0,0.3333333333333333,3.0,0,0.0,3.454928674503317e-11,,0.2000000000138197,low
658,11,Bin_1,1,11,10,1,1,1,1,1,1,Bin_5,11,5,Bin_3,1,1,1,Bin_5,9.0,Bin_3,7.0,2.0,,,,,,384.6734425,11,,,,0,0.16666666666666666,3.6913558487034307e-10,,,low
659,11,Bin_1,1,11,10,1,1,1,2,1,3,Bin_1,11,2,Bin_1,1,1,1,Bin_1,6.0,Bin_3,8.0,2.0,,,,,,384.6734425,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
660,11,Bin_1,1,11,10,1,1,1,3,1,3,Bin_1,11,4,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,384.6734425,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
661,11,Bin_1,1,11,1,1,1,1,1,1,1,Bin_1,11,9,Bin_3,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,8322.0,Bin_5,3.0,,,264.530716,11,3.0,0.3333333333333333,3.0,0,0.0,2.751044730987172e-11,,0.20000000001100415,low
662,11,Bin_1,1,11,1,1,1,1,2,1,2,Bin_5,11,1,Bin_3,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,264.530716,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
663,11,Bin_1,1,11,1,1,1,1,3,1,3,Bin_5,11,9,Bin_2,1,1,1,Bin_1,3.0,Bin_4,8.0,2.0,,,,,,264.530716,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
664,11,Bin_1,1,11,1,1,1,1,4,1,3,Bin_5,11,10,Bin_2,1,1,1,Bin_1,5.0,Bin_4,8.0,2.0,,,,,,264.530716,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
665,11,Bin_1,1,11,1,1,1,1,5,1,3,Bin_1,11,9,Bin_1,1,1,1,Bin_1,2.0,Bin_3,8.0,2.0,,,,,,264.530716,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
666,11,Bin_1,1,11,1,1,1,1,6,1,3,Bin_1,11,10,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,264.530716,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
667,11,Bin_1,1,11,2,1,1,1,1,1,1,Bin_1,11,3,Bin_3,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,1214.0,Bin_3,3.0,,,264.530716,11,13.0,0.07692307692307693,13.0,0,0.0,0.4210526315906208,,0.21457489879009448,low
668,11,*,1,11,2,1,1,1,2,1,2,*,11,12,*,1,1,1,*,9.0,*,1.0,1.0,3341.0,*,3.0,,,264.530716,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
669,11,Bin_1,1,11,2,1,1,1,3,1,5,Bin_1,11,6,Bin_3,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,5414.0,Bin_4,3.0,,,264.530716,11,4.0,0.25,4.0,0,0.0,0.6032078816026466,,0.3912831526410586,low
670,11,Bin_1,1,11,2,1,1,1,4,1,5,Bin_5,11,4,Bin_4,1,1,1,Bin_3,9.0,Bin_3,7.0,2.0,,,,,,264.530716,11,,,,0,0.16666666666666666,1.9191918545842895e-11,,,low
671,11,Bin_1,1,11,2,1,1,1,5,1,5,Bin_5,11,2,Bin_5,1,1,1,Bin_1,9.0,Bin_3,9.0,2.0,,,,,,264.530716,11,,,,0,0.16666666666666666,4.0379950832530846e-11,,,low
