pair_index,orig_id,anon_id,label,age_missing,age_diff,age_equal,education_missing,education_diff,education_equal,industry_missing,industry_diff,industry_equal,marital_status_missing,marital_status_diff,marital_status_equal,sex_missing,sex_diff,sex_equal,similarity_score,anon_index,aux_index,attack_score
758,758,758,1,0,22.0,0.0,0,7.0,0.0,0,49213.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,758,758,0.5194570548801654
1904,1904,1904,0,0,23.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1904,1904,0.5080222190414747
1062,1062,1062,0,0,42.0,0.0,0,6.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1062,1062,0.5136685144871984
1199,1199,1199,0,0,26.0,0.0,0,7.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1199,1199,0.5123756270781442
245,245,245,1,0,9.0,0.0,0,11.0,0.0,0,79104.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,245,245,0.5160503849319404
1416,1416,1416,0,0,45.0,0.0,0,2.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,1416,1416,0.5141493832314389
1127,1127,1127,0,0,13.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1127,1127,0.5064431405023674
784,784,784,1,0,7.0,0.0,0,9.0,0.0,0,55097.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,784,784,0.509664487473171
1742,1742,1742,0,0,3.0,0.0,0,7.0,0.0,0,52209.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1742,1742,0.5091740240489916
489,489,489,1,0,35.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,489,489,0.5107470090329151
154,154,154,1,0,8.0,0.0,0,7.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,154,154,0.5154373771937505
961,961,961,1,0,50.0,0.0,0,2.0,0.0,0,1129.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,961,961,0.5165206867911866
853,853,853,1,0,60.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,853,853,0.5240505636989554
1311,1311,1311,0,0,1.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1311,1311,0.5037189661687294
625,625,625,1,0,30.0,0.0,0,11.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,625,625,0.5089195147561149
685,685,685,1,0,5.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,685,685,0.5046268804256642
1561,1561,1561,0,0,28.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1561,1561,0.5087263608315513
569,569,569,1,0,31.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,569,569,0.5093773758517521
1908,1908,1908,0,0,9.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1908,1908,0.5053043394819314
17,17,17,1,0,1.0,0.0,0,4.0,0.0,0,49211.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,17,17,0.5047993220148945
127,127,127,1,0,18.0,0.0,0,6.0,0.0,0,25928.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,127,127,0.5138768945426784
1346,1346,1346,0,0,6.0,0.0,0,5.0,0.0,0,14098.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,1346,1346,0.5049173745842357
1279,1279,1279,0,0,33.0,0.0,0,11.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,1279,1279,0.5201551314671912
1968,1968,1968,0,0,24.0,0.0,0,7.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1968,1968,0.51304155082084
927,927,927,1,0,22.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,927,927,0.5121255181096696
980,980,980,1,0,15.0,0.0,0,9.0,0.0,0,15112.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,980,980,0.5071762053751993
1964,1964,1964,0,0,18.0,0.0,0,10.0,0.0,0,47109.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1964,1964,0.5132778017315941
190,190,190,1,0,5.0,0.0,0,12.0,0.0,0,84120.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,190,190,0.5043955145521081
1139,1139,1139,0,0,13.0,0.0,0,9.0,0.0,0,10495.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1139,1139,0.5118138781292719
992,992,992,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,992,992,0.5124376163745675
1955,1955,1955,0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,1955,1955,0.5124376163745675
1656,1656,1656,0,0,36.0,0.0,0,6.0,0.0,0,47710.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,1656,1656,0.5191605060595403
606,606,606,1,0,5.0,0.0,0,6.0,0.0,0,85486.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,606,606,0.5046777336000783
180,180,180,1,0,57.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,180,180,0.5019531108397021
301,301,301,1,0,39.0,0.0,0,7.0,0.0,0,1263.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,301,301,0.522544542379203
496,496,496,1,0,33.0,0.0,0,11.0,0.0,0,69191.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,496,496,0.5107560286369357
1720,1720,1720,0,0,29.0,0.0,0,11.0,0.0,0,47210.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1720,1720,0.5140700746293957
1709,1709,1709,0,0,26.0,0.0,0,8.0,0.0,0,85294.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,1709,1709,0.5206867569281375
1887,1887,1887,0,0,22.0,0.0,0,7.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1887,1887,0.508897976731954
1991,1991,1991,0,0,29.0,0.0,0,7.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,1991,1991,0.5093649798909158
517,517,517,1,0,7.0,0.0,0,2.0,0.0,0,47809.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,517,517,0.5074722398211976
1984,1984,1984,0,0,28.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1984,1984,0.5089269511411235
1069,1069,1069,0,0,7.0,0.0,0,5.0,0.0,0,22193.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1069,1069,0.5115537790527199
476,476,476,1,0,38.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,476,476,0.5107667372392052
157,157,157,1,0,42.0,0.0,0,12.0,0.0,0,47103.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,157,157,0.5111092509802799
1243,1243,1243,0,0,6.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,1243,1243,0.5147529431540749
1195,1195,1195,0,0,22.0,0.0,0,12.0,0.0,0,84101.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1195,1195,0.5091275021692258
16,16,16,1,0,36.0,0.0,0,6.0,0.0,0,91999.0,0.0,0,5.0,0.0,0,1.0,0.0,0.0,16,16,0.5164235033673577
1535,1535,1535,0,0,12.0,0.0,0,9.0,0.0,0,55095.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1535,1535,0.5071056944040501
1072,1072,1072,0,0,24.0,0.0,0,10.0,0.0,0,10710.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1072,1072,0.5089215113389133
1971,1971,1971,0,0,25.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1971,1971,0.5078147485710248
546,546,546,1,0,52.0,0.0,0,11.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,546,546,0.5127914319716159
1539,1539,1539,0,0,22.0,0.0,0,3.0,0.0,0,40992.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,1539,1539,0.5094208354158264
658,658,658,1,0,6.0,0.0,0,7.0,0.0,1,1.0,0.0,0,6.0,0.0,0,2.0,0.0,0.0,658,658,0.5076301429529155
1625,1625,1625,0,0,2.0,0.0,0,2.0,0.0,0,97004.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1625,1625,0.5050933149825111
1019,1019,1019,0,0,23.0,0.0,0,8.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1019,1019,0.5088943243809584
1662,1662,1662,0,0,33.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,1662,1662,0.5213189484608959
1504,1504,1504,0,0,42.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.4,1504,1504,0.5240665784063673
959,959,959,1,0,7.0,0.0,0,9.0,0.0,0,10710.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,959,959,0.5104555139286325
1881,1881,1881,0,0,3.0,0.0,0,5.0,0.0,0,49219.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1881,1881,0.5050228028261557
283,283,283,1,0,45.0,0.0,0,4.0,0.0,0,13987.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,283,283,0.5131290828790154
797,797,797,1,0,38.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,797,797,0.4976508105844413
1626,1626,1626,0,0,36.0,0.0,0,1.0,0.0,0,10621.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,1626,1626,0.5197465024166804
225,225,225,1,0,19.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,225,225,0.5131480447045761
26,26,26,1,0,1.0,0.0,0,8.0,0.0,1,1.0,0.0,0,3.0,0.0,0,2.0,0.0,0.0,26,26,0.5036479914911813
1770,1770,1770,0,0,15.0,0.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1770,1770,0.495869173260528
437,437,437,1,0,23.0,0.0,0,4.0,0.0,1,1.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,437,437,0.5158489622262343
1948,1948,1948,0,0,3.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1948,1948,0.5092856052537169
1388,1388,1388,0,0,6.0,0.0,0,5.0,0.0,0,35996.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1388,1388,0.5115371741983118
229,229,229,1,0,1.0,0.0,0,8.0,0.0,0,10707.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,229,229,0.5041602732203531
37,37,37,1,0,10.0,0.0,0,9.0,0.0,0,47592.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,37,37,0.5056647798749436
749,749,749,1,0,6.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,749,749,0.5037001878973212
1045,1045,1045,0,0,24.0,0.0,0,10.0,0.0,0,49219.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0,1045,1045,0.5101317739221418
1398,1398,1398,0,0,36.0,0.0,0,6.0,0.0,1,1.0,0.0,0,4.0,0.0,0,0.0,1.0,0.2,1398,1398,0.5200636820924236
469,469,469,1,0,37.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,469,469,0.5172288378710528
1692,1692,1692,0,0,18.0,0.0,0,14.0,0.0,0,10788.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,1692,1692,0.5126651866502006
1967,1967,1967,0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,1967,1967,0.5124376163745675
687,687,687,1,0,5.0,0.0,0,3.0,0.0,0,99994.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,687,687,0.5064595454094799
1843,1843,1843,0,0,18.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,1843,1843,0.517931563973668
639,639,639,1,0,12.0,0.0,0,4.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,639,639,0.5110130556325015
1712,1712,1712,0,0,14.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1712,1712,0.509421872693656
1218,1218,1218,0,0,14.0,0.0,0,9.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,1218,1218,0.5054972770493267
1158,1158,1158,0,0,37.0,0.0,0,4.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,1158,1158,0.5226859778112204
1415,1415,1415,0,0,15.0,0.0,0,8.0,0.0,0,85201.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1415,1415,0.5064812661957795
1527,1527,1527,0,0,8.0,0.0,0,11.0,0.0,0,49224.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1527,1527,0.5093394944899637
1655,1655,1655,0,0,7.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1655,1655,0.5041580649883953
1300,1300,1300,0,0,18.0,0.0,0,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1300,1300,0.5130671918398861
1822,1822,1822,0,0,15.0,0.0,0,11.0,0.0,0,84121.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1822,1822,0.5057738723925967
800,800,800,1,0,40.0,0.0,0,9.0,0.0,1,1.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,800,800,0.5185432951909692
1603,1603,1603,0,0,41.0,0.0,0,9.0,0.0,0,45194.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1603,1603,0.5186930454002355
160,160,160,1,0,6.0,0.0,0,5.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,160,160,0.5057258731893081
956,956,956,1,0,10.0,0.0,0,7.0,0.0,0,47214.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,956,956,0.5049979297077739
1186,1186,1186,0,0,21.0,0.0,0,10.0,0.0,0,49218.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,1186,1186,0.514860799018375
821,821,821,1,0,19.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,821,821,0.5057605843983696
1681,1681,1681,0,0,9.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1681,1681,0.5046122096489115
877,877,877,1,0,4.0,0.0,0,12.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,877,877,0.5025339896792361
913,913,913,1,0,20.0,0.0,0,12.0,0.0,0,86099.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,913,913,0.5123961490119663
152,152,152,1,0,19.0,0.0,0,10.0,0.0,0,13985.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,152,152,0.5175368033411596
1870,1870,1870,0,0,45.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,1870,1870,0.5235557124446277
1776,1776,1776,0,0,7.0,0.0,0,6.0,0.0,0,46690.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,1776,1776,0.5125689850429674
509,509,509,1,0,7.0,0.0,0,1.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,509,509,0.506874947495903
1135,1135,1135,0,0,12.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1135,1135,0.5055241911906526
1250,1250,1250,0,0,5.0,0.0,0,11.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,1250,1250,0.5138314376303842
1683,1683,1683,0,0,39.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1683,1683,0.4967624874204107
103,103,103,1,0,12.0,0.0,0,1.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,103,103,0.5080101571936931
1445,1445,1445,0,0,9.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1445,1445,0.5098702754257728
1443,1443,1443,0,0,29.0,0.0,0,14.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0,1443,1443,0.5094912445289044
586,586,586,1,0,10.0,0.0,0,12.0,0.0,0,79102.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,586,586,0.5054539834554551
1768,1768,1768,0,0,15.0,0.0,0,10.0,0.0,0,84104.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1768,1768,0.5105715899482192
1143,1143,1143,0,0,24.0,0.0,0,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1143,1143,0.5123840622874251
53,53,53,1,0,43.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,53,53,0.5112103840602631
151,151,151,1,0,1.0,0.0,0,11.0,0.0,0,84223.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,151,151,0.5025989018400975
403,403,403,1,0,8.0,0.0,0,9.0,0.0,1,1.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,403,403,0.5112919986103988
1942,1942,1942,0,0,7.0,0.0,0,10.0,0.0,0,46492.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1942,1942,0.5047361315331221
207,207,207,1,0,10.0,0.0,0,9.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,207,207,0.5045889313614663
1894,1894,1894,0,0,26.0,0.0,0,0.0,1.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.4,1894,1894,0.51898517943628
1122,1122,1122,0,0,41.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1122,1122,0.5119084752529075
1890,1890,1890,0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,1890,1890,0.5124376163745675
8,8,8,1,0,43.0,0.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,8,8,0.5022157904552585
1014,1014,1014,0,0,2.0,0.0,0,8.0,0.0,0,15119.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1014,1014,0.5035829202686831
1906,1906,1906,0,0,29.0,0.0,0,3.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,1906,1906,0.5211131204817518
1060,1060,1060,0,0,45.0,0.0,0,6.0,0.0,1,1.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,1060,1060,0.5203689400728643
452,452,452,1,0,16.0,0.0,0,11.0,0.0,0,84116.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,452,452,0.5177120642120655
253,253,253,1,0,19.0,0.0,0,14.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,253,253,0.5066009133434681
1327,1327,1327,0,0,2.0,0.0,0,13.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1327,1327,0.5081351657320321
896,896,896,1,0,21.0,0.0,0,12.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,896,896,0.5066450119542498
1733,1733,1733,0,0,7.0,0.0,0,8.0,0.0,0,47810.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1733,1733,0.5060896768647184
880,880,880,1,0,31.0,0.0,0,13.0,0.0,0,84111.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,880,880,0.510940548758984
1595,1595,1595,0,0,13.0,0.0,0,4.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1595,1595,0.5112399920346639
1888,1888,1888,0,0,7.0,0.0,0,12.0,0.0,0,14094.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1888,1888,0.5072222993425398
623,623,623,1,0,8.0,0.0,0,12.0,0.0,0,10788.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,623,623,0.5145376384506735
345,345,345,1,0,2.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,345,345,0.5078194099885104
1702,1702,1702,0,0,56.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1702,1702,0.5224532936796353
262,262,262,1,0,6.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,262,262,0.5043925305324578
1634,1634,1634,0,0,3.0,0.0,0,10.0,0.0,1,1.0,0.0,0,4.0,0.0,0,1.0,0.0,0.0,1634,1634,0.5056348520755104
1321,1321,1321,0,0,16.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1321,1321,0.5131593476587217
1438,1438,1438,0,0,30.0,0.0,0,11.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1438,1438,0.5097909474177772
150,150,150,1,0,19.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,150,150,0.511445410974428
472,472,472,1,0,20.0,0.0,0,11.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,472,472,0.5112094479449302
640,640,640,1,0,38.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,640,640,0.5130408018359387
1982,1982,1982,0,0,4.0,0.0,0,11.0,0.0,0,64187.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1982,1982,0.5040946755627725
1882,1882,1882,0,0,28.0,0.0,0,10.0,0.0,0,27496.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1882,1882,0.513771546168515
550,550,550,1,0,33.0,0.0,0,3.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,550,550,0.5148872860848314
1779,1779,1779,0,0,25.0,0.0,0,14.0,0.0,0,64180.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1779,1779,0.5081710707682907
928,928,928,1,0,6.0,0.0,0,6.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,928,928,0.5054952100484283
488,488,488,1,0,21.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,488,488,0.5059840667935922
1811,1811,1811,0,0,21.0,0.0,0,5.0,0.0,0,96996.0,0.0,0,3.0,0.0,0,1.0,0.0,0.0,1811,1811,0.5115812911593275
1171,1171,1171,0,0,19.0,0.0,0,12.0,0.0,0,40994.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1171,1171,0.511477036171264
146,146,146,1,0,13.0,0.0,0,2.0,0.0,0,14098.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,146,146,0.5120151318216156
1704,1704,1704,0,0,13.0,0.0,0,9.0,0.0,0,17085.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1704,1704,0.5104432760685852
1928,1928,1928,0,0,35.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1928,1928,0.5165445753330359
402,402,402,1,0,16.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,402,402,0.5107651197323722
954,954,954,1,0,28.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,954,954,0.5100797065531019
1877,1877,1877,0,0,0.0,1.0,0,15.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.4,1877,1877,0.5365191239870744
659,659,659,1,0,49.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,659,659,0.514385729569851
1372,1372,1372,0,0,37.0,0.0,0,2.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,1372,1372,0.5123333309099043
463,463,463,1,0,2.0,0.0,0,8.0,0.0,0,85484.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,463,463,0.505529388899764
1349,1349,1349,0,0,20.0,0.0,0,10.0,0.0,0,15113.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1349,1349,0.5072088674096521
186,186,186,1,0,39.0,0.0,0,10.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,186,186,0.5120642378166455
1147,1147,1147,0,0,27.0,0.0,0,12.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1147,1147,0.512563929383592
1224,1224,1224,0,0,53.0,0.0,0,14.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1224,1224,0.5179759454768073
608,608,608,1,0,23.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,608,608,0.5071301108648416
143,143,143,1,0,15.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,143,143,0.5094178179792747
751,751,751,1,0,12.0,0.0,0,8.0,0.0,0,46295.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,751,751,0.5108954378962901
1534,1534,1534,0,0,48.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1534,1534,0.5197187775149109
981,981,981,1,0,12.0,0.0,0,1.0,0.0,1,1.0,0.0,0,4.0,0.0,0,1.0,0.0,0.0,981,981,0.5097552534840158
197,197,197,1,0,23.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,197,197,0.5084834114232324
1633,1633,1633,0,0,24.0,0.0,0,10.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,1633,1633,0.5075375197041736
883,883,883,1,0,31.0,0.0,0,12.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,883,883,0.5134695596117931
279,279,279,1,0,5.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,279,279,0.5080383556396
293,293,293,1,0,57.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,293,293,0.5262506397941065
1823,1823,1823,0,0,39.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1823,1823,0.5118857152464836
400,400,400,1,0,27.0,0.0,0,3.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,400,400,0.5146465314686016
122,122,122,1,0,48.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,122,122,0.4987970969837092
1207,1207,1207,0,0,27.0,0.0,0,9.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0,1207,1207,0.5101927729309489
202,202,202,1,0,0.0,1.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.2,202,202,0.5344340893765586
1462,1462,1462,0,0,9.0,0.0,0,6.0,0.0,0,28242.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,1462,1462,0.5055838193141095
835,835,835,1,0,20.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.2,835,835,0.5131208899646922
