pair_index,label,orig_id,anon_id,euclidean_distance,manhattan_distance,cosine_similarity,education_diff,education_equal,marital_status_diff,marital_status_equal,sex_diff,sex_equal,age_match,industry_match,overall_similarity,industry_diff,industry_equal,education_match,age_diff,age_equal,attack_score
592,1,592.0,592.0,1.0,1.0,0.9999202901437496,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9124734831032569
593,1,593.0,593.0,7.14142842854285,9.0,0.9572518457526564,7.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9682647619822614
594,1,594.0,594.0,66123.00000756167,66124.0,-0.0806618068734095,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,66123.0,0.0,0.0,0.0,0.0,0.9616756379251238
595,1,595.0,595.0,7287.000343076704,7290.0,0.9999999996670136,2.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,7287.0,0.0,0.0,0.0,0.0,0.7451178090769757
596,1,596.0,596.0,6.082762530298219,7.0,0.95480527676127,6.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9683757676007838
597,1,597.0,597.0,1.0,1.0,0.9961473712924414,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9014320181656039
598,1,598.0,598.0,10.04987562112089,11.0,0.9688274404877578,10.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9591635814529114
599,1,599.0,599.0,84941.00000588644,84942.0,0.9999615423474324,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,84941.0,0.0,0.0,0.0,0.0,0.9590249945993046
600,1,600.0,600.0,96093.00025496134,96100.0,-0.3162211834924862,7.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,96093.0,0.0,0.0,0.0,0.0,0.964248491073325
601,1,601.0,601.0,2.23606797749979,3.0,0.9893579801288096,2.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9559288744965286
602,1,602.0,602.0,49223.0000203157,49225.0,-0.0955958174244357,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,49223.0,0.0,0.0,0.0,0.0,0.9689896431019059
603,1,603.0,603.0,1.4142135623730951,2.0,0.9930739280865574,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9495252730480455
604,1,604.0,604.0,2119.0,2119.0,0.9999999999561828,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,2119.0,0.0,0.0,0.0,0.0,0.3192203545733213
605,1,605.0,605.0,3.741657386773941,6.0,0.9728557981918609,3.0,0.0,2.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9516238081186293
606,1,606.0,606.0,5.0990195135927845,6.0,0.985056581721225,5.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9674397137634689
607,1,607.0,607.0,1.4142135623730951,2.0,0.9929145645409454,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9385760807646801
608,1,608.0,608.0,3.1622776601683795,4.0,0.927156518610985,0.0,1.0,3.0,0,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9670528195030158
609,1,609.0,609.0,49223.000010157855,49224.0,-0.0969253367779887,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.4,49223.0,0.0,0.0,0.0,0.0,0.9639642644189547
610,1,610.0,610.0,86110.00000580652,86111.0,-0.0754418993193564,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.4,86110.0,0.0,0.0,0.0,0.0,0.9661238931416842
611,1,611.0,611.0,2.23606797749979,3.0,0.9934225958834144,2.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9651414695618935
612,1,612.0,612.0,79905.00005631687,79910.0,-0.0837574484300693,2.0,0.0,2.0,0,1.0,0,0.0,0.0,0.0,79905.0,0.0,0.0,0.0,0.0,0.9537274644329328
613,1,613.0,613.0,13.038404810405298,14.0,-0.1986798535597564,13.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9495911763687629
614,1,614.0,614.0,83571.00000598293,83572.0,0.9999993920729362,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,83571.0,0.0,0.0,0.0,0.0,0.9568449241555174
615,1,615.0,615.0,47798.00151679984,47811.0,0.9999991087948644,12.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,47798.0,0.0,0.0,0.0,0.0,0.962166796379873
616,1,616.0,616.0,2.23606797749979,3.0,0.9945274832335644,2.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9668806986282176
617,1,617.0,617.0,6.164414002968976,8.0,0.9800587292677736,6.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969029722907539
618,1,618.0,618.0,1.4142135623730951,2.0,0.996765700247014,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.965564784386781
619,1,619.0,619.0,32931.000015183265,32932.0,0.9999999374096544,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,32931.0,0.0,0.0,0.0,0.0,0.91749451603099
620,1,620.0,620.0,3.3166247903554,5.0,0.959759918866168,3.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9689029793564418
621,1,621.0,621.0,2.23606797749979,3.0,0.9968853604350144,2.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9652707795333745
622,1,622.0,622.0,8.06225774829855,9.0,0.9669875568304565,8.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9615123925964834
623,1,623.0,623.0,23960.00010434057,23963.0,-0.0820551761508288,2.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,23960.0,0.0,0.0,0.0,0.0,0.968020842977002
624,1,624.0,624.0,1.0,1.0,0.995403900013586,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9109637200671864
625,1,625.0,625.0,5.196152422706632,7.0,0.999229286976064,5.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9663594631624758
626,1,626.0,626.0,3.3166247903554,5.0,0.7878385971583353,1.0,0.0,3.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9579299029020624
627,1,627.0,627.0,4.358898943540674,7.0,0.7229702797545335,3.0,0.0,3.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9367263914663493
628,1,628.0,628.0,37023.00035113308,37029.0,0.9999992911445542,5.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,37023.0,0.0,0.0,0.0,0.0,0.9651845422867953
629,1,629.0,629.0,1.0,1.0,0.99527361120337,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.8829418110404031
630,1,630.0,630.0,9.0,9.0,0.994716722647115,9.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9376653841750727
631,1,631.0,631.0,3.0,3.0,0.9974086507360695,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6201509760217592
632,1,632.0,632.0,2.449489742783178,4.0,0.9542374472273958,2.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685668319724527
633,1,633.0,633.0,36997.00006757305,37000.0,0.9999999889549638,2.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,36997.0,0.0,0.0,0.0,0.0,0.9651284403745599
634,1,634.0,634.0,1.0,1.0,0.9971874207623967,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9202186168730533
635,1,635.0,635.0,47114.0021012862,47130.0,-0.3780366607740797,14.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,47114.0,0.0,0.0,0.0,0.0,0.9650582239766337
636,1,636.0,636.0,2.449489742783178,4.0,0.9927901006295572,2.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9690304333653744
637,1,637.0,637.0,10.04987562112089,11.0,0.9688274404877578,10.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9414096353615856
638,1,638.0,638.0,84121.00060032571,84132.0,-0.1888070002639528,10.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,84121.0,0.0,0.0,0.0,0.0,0.9669917623571923
639,1,639.0,639.0,84111.00001188905,84113.0,-0.0814923958129389,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,84111.0,0.0,0.0,0.0,0.0,0.9685038032150883
640,1,640.0,640.0,8.0,8.0,0.9944564319562568,8.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9295898818076692
641,1,641.0,641.0,10.0,10.0,0.8914849883204186,10.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9146212961323626
642,1,642.0,642.0,1.0,1.0,0.9486832980505138,0.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9641301673644533
643,1,643.0,643.0,6.082762530298219,7.0,0.9459922805717786,6.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.967885913251964
644,1,644.0,644.0,66000.00037878788,66008.0,0.9999999498170684,7.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,66000.0,0.0,0.0,0.0,0.0,0.9678244291523673
645,1,645.0,645.0,47712.00051349765,47719.0,-0.1488024889971997,7.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,47712.0,0.0,0.0,0.0,0.0,0.9654560205378959
646,1,646.0,646.0,6.082762530298219,7.0,0.7856742013183862,6.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9652629042495011
647,1,647.0,647.0,4.242640687119285,6.0,0.956182887467515,3.0,0.0,3.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9569952036120716
648,1,648.0,648.0,3.0,3.0,0.9935983409176492,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.49385371667226674
649,1,649.0,649.0,1.0,1.0,0.9961473712924414,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9388419942312952
650,1,650.0,650.0,13219.00034041909,13222.0,0.9999999998512266,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,13219.0,0.0,0.0,0.0,0.0,0.11243046998795658
651,1,651.0,651.0,3.1622776601683795,4.0,0.97711095200001,3.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9666821282290942
652,1,652.0,652.0,47114.00028653904,47121.0,-0.0896692222900394,5.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,47114.0,0.0,0.0,0.0,0.0,0.969155023359789
653,1,653.0,653.0,5.0990195135927845,8.0,0.997458699830735,4.0,0.0,3.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9632265594648558
654,1,654.0,654.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.07475133151412182
655,1,655.0,655.0,38511.000025966605,38513.0,0.9999997141109328,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,38511.0,0.0,0.0,0.0,0.0,0.9603482060940527
656,1,656.0,656.0,1.0,1.0,0.9995837668914376,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6533131604875203
657,1,657.0,657.0,49233.00002031158,49235.0,-0.0983467958659791,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,49233.0,0.0,0.0,0.0,0.0,0.968667872895308
658,1,658.0,658.0,14110.000318922746,14113.0,-0.0742200325062401,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,14110.0,0.0,0.0,0.0,0.0,0.9497708166047145
659,1,659.0,659.0,47599.00002100885,47601.0,-0.0805700482332856,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,47599.0,0.0,0.0,0.0,0.0,0.9685155667735117
660,1,660.0,660.0,14106.003048347891,14118.0,-0.0514594025400834,9.0,0.0,2.0,0,1.0,0,0.0,0.0,0.0,14106.0,0.0,0.0,0.0,0.0,0.9374853452420773
661,1,661.0,661.0,7.14142842854285,9.0,0.2434322477800738,7.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9563881287653371
662,1,662.0,662.0,3999.010127519059,4008.0,0.9999998445537857,9.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,3999.0,0.0,0.0,0.0,0.0,0.3343426289833
663,1,663.0,663.0,3.0,3.0,0.9847319278346618,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.19997173082731054
664,1,664.0,664.0,52181.00077614457,52190.0,0.9999999946103888,9.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,52181.0,0.0,0.0,0.0,0.0,0.9169658307041934
665,1,665.0,665.0,7.14142842854285,9.0,0.8834522085987724,7.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9628136490383984
666,1,666.0,666.0,60138.00000831421,60139.0,0.9999999809383044,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,60138.0,0.0,0.0,0.0,0.0,0.8886587428074337
667,1,667.0,667.0,2.23606797749979,3.0,0.9890939683907076,2.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9467844807990443
668,1,668.0,668.0,18116.000055199824,18118.0,-0.0965709460013544,0.0,1.0,1.0,0,1.0,0,0.0,0.0,0.2,18116.0,0.0,0.0,0.0,0.0,0.9681790750131182
669,1,669.0,669.0,9.055385138137416,10.0,0.1472642081021448,9.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.860858262297843
670,1,670.0,670.0,4.47213595499958,6.0,0.9908673886137246,4.0,0.0,2.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9634014249665466
671,1,671.0,671.0,78101.0000576177,78104.0,-0.0969606929303255,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,78101.0,0.0,0.0,0.0,0.0,0.9674968659423221
672,1,672.0,672.0,3.605551275463989,5.0,0.9743412473512648,3.0,0.0,2.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9656443608787112
673,1,673.0,673.0,74473.00000671385,74474.0,0.9999996537346484,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,74473.0,0.0,0.0,0.0,0.0,0.9404422842539045
674,1,674.0,674.0,43222.00005784092,43225.0,-0.11680825854144,2.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,43222.0,0.0,0.0,0.0,0.0,0.9690707098713799
675,1,675.0,675.0,5.0,5.0,0.9960181413884412,5.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9264052977039005
676,1,676.0,676.0,1.4142135623730951,2.0,0.9944006848884333,0.0,1.0,1.0,0,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9685598064258606
677,1,677.0,677.0,5.0990195135927845,6.0,0.9984749778712736,5.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.950985804729457
678,1,678.0,678.0,46308.00006478362,46312.0,-0.0884539590403292,2.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,46308.0,0.0,0.0,0.0,0.0,0.9688904932764428
679,1,679.0,679.0,51704.000087033884,51707.0,0.9999999825399843,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,51704.0,0.0,0.0,0.0,0.0,0.9105602448046278
680,1,680.0,680.0,3.1622776601683795,4.0,0.9983364571961496,3.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9283694151891595
681,1,681.0,681.0,10.04987562112089,11.0,0.9600156738532384,10.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9591635814529114
682,1,682.0,682.0,3811.00118079226,3814.0,0.999999996122669,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,3811.0,0.0,0.0,0.0,0.0,0.04007582608435612
683,1,683.0,683.0,1.4142135623730951,2.0,0.996709240304503,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.965203652333773
684,1,684.0,684.0,8.06225774829855,9.0,0.7470873676376284,8.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9593294988000336
685,1,685.0,685.0,47114.00027592648,47120.0,-0.3779484259476509,5.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,47114.0,0.0,0.0,0.0,0.0,0.9678342335547224
686,1,686.0,686.0,85102.0,85102.0,-0.0747972742722613,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,85102.0,0.0,0.0,0.0,0.0,0.9452019808731525
687,1,687.0,687.0,55102.001107037846,55114.0,-0.5000635110713345,11.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,55102.0,0.0,0.0,0.0,0.0,0.9671377939076525
688,1,688.0,688.0,1.0,1.0,0.9486832980505138,0.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9641301673644533
689,1,689.0,689.0,1.4142135623730951,2.0,0.8,0.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661759846239967
690,1,690.0,690.0,3.0,3.0,0.8981462390204986,0.0,1.0,3.0,0,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.8114337706490451
691,1,691.0,691.0,47114.00026531392,47119.0,-0.0754180027304121,5.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,47114.0,0.0,0.0,0.0,0.0,0.9645504083991532
692,1,692.0,692.0,41004.00020729685,41009.0,-0.0747283239335465,4.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,41004.0,0.0,0.0,0.0,0.0,0.9690586125735763
693,1,693.0,693.0,97007.00002061708,97009.0,-0.2773043521188267,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,97007.0,0.0,0.0,0.0,0.0,0.964765374220105
694,1,694.0,694.0,1.0,1.0,0.99527361120337,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.8904801863640471
695,1,695.0,695.0,4.242640687119285,6.0,0.9986310739646674,4.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685722602816492
696,1,696.0,696.0,15.033296378372908,16.0,0.931517508007696,15.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9652594991589741
697,1,697.0,697.0,29302.000085318406,29305.0,-0.0872597958702314,2.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,29302.0,0.0,0.0,0.0,0.0,0.9686762283229081
698,1,698.0,698.0,1.0,1.0,0.9971874207623967,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9202186168730533
699,1,699.0,699.0,20236.00064241944,20242.0,-0.0950441738541374,5.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,20236.0,0.0,0.0,0.0,0.0,0.9680994487026079
700,1,700.0,700.0,35227.00007096829,35230.0,0.9999998092501604,2.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,35227.0,0.0,0.0,0.0,0.0,0.9661767036327951
701,1,701.0,701.0,17007.000058799316,17009.0,0.9999999112161932,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,17007.0,0.0,0.0,0.0,0.0,0.9179545302785264
702,1,702.0,702.0,10.099504938362076,12.0,0.9510482393775768,10.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9538091602693957
703,1,703.0,703.0,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0779745472731763
704,1,704.0,704.0,86103.00571989342,86146.0,-0.3780083458531871,16.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,86103.0,0.0,0.0,0.0,0.0,0.9660032546929859
705,1,705.0,705.0,11.04536101718726,12.0,0.9901918752075446,11.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9622165281952647
706,1,706.0,706.0,31007.00080626954,31015.0,-0.0984280575061884,7.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,31007.0,0.0,0.0,0.0,0.0,0.9689428124575943
707,1,707.0,707.0,11.04536101718726,12.0,-0.2829582292090551,11.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9422890506394652
708,1,708.0,708.0,3.1622776601683795,4.0,0.9983364571961496,3.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9283694151891595
709,1,709.0,709.0,1.0,1.0,0.99672724786712,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9103491074578942
710,1,710.0,710.0,11.04536101718726,12.0,0.1889822365046136,11.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9314033744905189
711,1,711.0,711.0,3.1622776601683795,4.0,0.9697902230190246,1.0,0.0,3.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9545609680808864
712,1,712.0,712.0,44208.00057681868,44217.0,0.9999999991316388,7.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,44208.0,0.0,0.0,0.0,0.0,0.968289393828802
713,1,713.0,713.0,32815.00001523693,32816.0,0.9999999975850709,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,32815.0,0.0,0.0,0.0,0.0,0.9096182426731557
714,1,714.0,714.0,7.14142842854285,9.0,0.9990248656871404,7.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9674554781365036
715,1,715.0,715.0,8.0,8.0,0.986040754703977,8.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9443477356346358
716,1,716.0,716.0,2.449489742783178,4.0,0.9962725072187498,2.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9690304333653744
717,1,717.0,717.0,9.0,9.0,0.9658342616078198,9.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9464421125752986
718,1,718.0,718.0,96011.00004686962,96014.0,-0.0754866027359075,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,96011.0,0.0,0.0,0.0,0.0,0.9663646504365242
719,1,719.0,719.0,3.0,3.0,0.9941348467724342,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5056570747781576
720,1,720.0,720.0,46244.00006487328,46248.0,0.9999642169743784,2.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,46244.0,0.0,0.0,0.0,0.0,0.9678327156532486
721,1,721.0,721.0,5.196152422706632,7.0,0.9739145163179628,5.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9690232585327507
722,1,722.0,722.0,4.242640687119285,6.0,0.9986310739646674,4.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685722602816492
723,1,723.0,723.0,47599.00016807076,47603.0,-0.1540926291816016,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,47599.0,0.0,0.0,0.0,0.0,0.9644727202393358
724,1,724.0,724.0,1.7320508075688772,3.0,0.9924305700863824,1.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9689212155775037
725,1,725.0,725.0,2.23606797749979,3.0,0.997733059582132,2.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9639240724200375
726,1,726.0,726.0,7.0,7.0,0.9601302410323386,7.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9241658289860525
727,1,727.0,727.0,43302.00058888734,43311.0,-0.3779819264167228,7.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,43302.0,0.0,0.0,0.0,0.0,0.9647878923375344
728,1,728.0,728.0,10.04987562112089,11.0,0.8273960227720374,10.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9363289876614891
729,1,729.0,729.0,1.0,1.0,0.9486832980505138,0.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9641301673644533
730,1,730.0,730.0,1.4142135623730951,2.0,0.9975761839560976,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9628948231965057
731,1,731.0,731.0,2.23606797749979,3.0,0.9945274832335644,2.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9654758198032857
732,1,732.0,732.0,64192.00029598704,64200.0,-0.1069790938992532,6.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,64192.0,0.0,0.0,0.0,0.0,0.9682330593406254
733,1,733.0,733.0,23933.00020891656,23937.0,-0.0515234029233622,3.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,23933.0,0.0,0.0,0.0,0.0,0.9686103936210902
734,1,734.0,734.0,4.123105625617661,5.0,0.9816135651097472,4.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9684089518144129
735,1,735.0,735.0,1.0,1.0,0.9914601339836672,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.12693595952168393
736,1,736.0,736.0,49223.00018284135,49229.0,-0.0754070670019528,4.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,49223.0,0.0,0.0,0.0,0.0,0.9688965979690377
737,1,737.0,737.0,71110.00009140768,71115.0,0.9999998335872676,3.0,0.0,2.0,0,0.0,1,0.0,0.0,0.2,71110.0,0.0,0.0,0.0,0.0,0.9567863227526369
738,1,738.0,738.0,3.3166247903554,5.0,0.9973353024433178,3.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9688293706188658
