pair_index,orig_id,anon_id,label,age_missing,age_diff,age_equal,education_missing,education_diff,education_equal,industry_missing,industry_diff,industry_equal,marital_status_missing,marital_status_diff,marital_status_equal,sex_missing,sex_diff,sex_equal,similarity_score,anon_index,aux_index
786,786,786,1,0,14.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,786,786
1717,1717,1717,0,0,49.0,0.0,0,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,1717,1717
1007,1007,1007,0,0,6.0,0.0,0,6.0,0.0,0,97000.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1007,1007
409,409,409,1,0,17.0,0.0,0,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,409,409
325,325,325,1,0,11.0,0.0,0,6.0,0.0,0,1404.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,325,325
1765,1765,1765,0,0,48.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1765,1765
299,299,299,1,0,29.0,0.0,0,2.0,0.0,0,41001.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,299,299
1262,1262,1262,0,0,35.0,0.0,0,7.0,0.0,0,14093.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1262,1262
1945,1945,1945,0,0,26.0,0.0,0,8.0,0.0,0,15118.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1945,1945
25,25,25,1,0,43.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,25,25
1858,1858,1858,0,0,8.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1858,1858
714,714,714,1,0,24.0,0.0,0,3.0,0.0,0,14094.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,714,714
1009,1009,1009,0,0,26.0,0.0,0,7.0,0.0,0,22201.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1009,1009
193,193,193,1,0,23.0,0.0,0,7.0,0.0,0,49218.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,193,193
440,440,440,1,0,20.0,0.0,0,8.0,0.0,0,97003.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,440,440
573,573,573,1,0,21.0,0.0,0,10.0,0.0,0,84125.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,573,573
946,946,946,1,0,15.0,0.0,0,7.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,946,946
997,997,997,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,997,997
503,503,503,1,0,25.0,0.0,0,2.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,503,503
605,605,605,1,0,28.0,0.0,0,9.0,0.0,0,43201.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,605,605
1716,1716,1716,0,0,9.0,0.0,0,6.0,0.0,0,17024.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1716,1716
1163,1163,1163,0,0,26.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1163,1163
1786,1786,1786,0,0,33.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1786,1786
846,846,846,1,0,3.0,0.0,0,14.0,0.0,0,84221.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,846,846
3,3,3,1,0,34.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,3,3
1286,1286,1286,0,0,33.0,0.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1286,1286
1222,1222,1222,0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,1222,1222
467,467,467,1,0,19.0,0.0,0,11.0,0.0,0,46299.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,467,467
321,321,321,1,0,12.0,0.0,0,5.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,321,321
5,5,5,1,0,38.0,0.0,0,11.0,0.0,0,85094.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,5,5
222,222,222,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,222,222
1374,1374,1374,0,0,37.0,0.0,0,8.0,0.0,0,55092.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1374,1374
547,547,547,1,0,1.0,0.0,0,6.0,0.0,0,96998.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,547,547
228,228,228,1,0,9.0,0.0,0,12.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,228,228
39,39,39,1,0,11.0,0.0,0,7.0,0.0,0,23934.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,39,39
542,542,542,1,0,3.0,0.0,0,7.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,542,542
242,242,242,1,0,27.0,0.0,0,2.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,242,242
898,898,898,1,0,9.0,0.0,0,13.0,0.0,0,64187.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,898,898
1133,1133,1133,0,0,2.0,0.0,0,9.0,0.0,0,55092.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1133,1133
1448,1448,1448,0,0,35.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1448,1448
1868,1868,1868,0,0,4.0,0.0,0,12.0,0.0,0,40994.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1868,1868
842,842,842,1,0,12.0,0.0,0,11.0,0.0,0,84102.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,842,842
1418,1418,1418,0,0,38.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1418,1418
1653,1653,1653,0,0,12.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1653,1653
1969,1969,1969,0,0,26.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1969,1969
661,661,661,1,0,5.0,0.0,0,5.0,0.0,0,97000.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,661,661
1210,1210,1210,0,0,16.0,0.0,0,10.0,0.0,0,23928.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1210,1210
314,314,314,1,0,40.0,0.0,0,11.0,0.0,0,10705.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,314,314
691,691,691,1,0,35.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,691,691
1503,1503,1503,0,0,17.0,0.0,0,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1503,1503
424,424,424,1,0,40.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,424,424
594,594,594,1,0,16.0,0.0,0,5.0,0.0,0,16210.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,594,594
1963,1963,1963,0,0,5.0,0.0,0,11.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1963,1963
622,622,622,1,0,46.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,622,622
1170,1170,1170,0,0,10.0,0.0,0,10.0,0.0,0,47107.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1170,1170
1043,1043,1043,0,0,10.0,0.0,0,7.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0,1043,1043
227,227,227,1,0,43.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,227,227
1117,1117,1117,0,0,27.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1117,1117
1331,1331,1331,0,0,44.0,0.0,0,9.0,0.0,0,1487.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1331,1331
1315,1315,1315,0,0,20.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1315,1315
66,66,66,1,0,17.0,0.0,0,8.0,0.0,0,47104.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,66,66
24,24,24,1,0,28.0,0.0,0,9.0,0.0,0,64187.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,24,24
144,144,144,1,0,19.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,144,144
536,536,536,1,0,29.0,0.0,0,6.0,0.0,0,49228.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,536,536
811,811,811,1,0,35.0,0.0,0,3.0,0.0,0,47586.0,0.0,0,3.0,0.0,0,1.0,0.0,0.0,811,811
1466,1466,1466,0,0,1.0,0.0,0,11.0,0.0,0,81306.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1466,1466
85,85,85,1,0,45.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,85,85
1660,1660,1660,0,0,26.0,0.0,0,11.0,0.0,0,13984.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1660,1660
1645,1645,1645,0,0,43.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1645,1645
1804,1804,1804,0,0,10.0,0.0,0,7.0,0.0,1,1.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,1804,1804
1817,1817,1817,0,0,26.0,0.0,0,9.0,0.0,0,79100.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1817,1817
1576,1576,1576,0,0,18.0,0.0,0,10.0,0.0,0,1282.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1576,1576
1144,1144,1144,0,0,21.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1144,1144
362,362,362,1,0,4.0,0.0,0,10.0,0.0,0,86100.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,362,362
1611,1611,1611,0,0,51.0,0.0,0,8.0,0.0,0,1266.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1611,1611
1865,1865,1865,0,0,1.0,0.0,0,9.0,0.0,0,62011.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1865,1865
1026,1026,1026,0,0,37.0,0.0,0,2.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1026,1026
1030,1030,1030,0,0,19.0,0.0,0,12.0,0.0,0,85095.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1030,1030
1303,1303,1303,0,0,15.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1303,1303
1355,1355,1355,0,0,21.0,0.0,0,8.0,0.0,0,46206.0,0.0,0,3.0,0.0,0,1.0,0.0,0.0,1355,1355
1730,1730,1730,0,0,10.0,0.0,0,2.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1730,1730
665,665,665,1,0,52.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,665,665
364,364,364,1,0,8.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,364,364
77,77,77,1,0,42.0,0.0,0,8.0,0.0,0,84119.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,77,77
27,27,27,1,0,5.0,0.0,0,7.0,0.0,0,87893.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,27,27
1436,1436,1436,0,0,17.0,0.0,0,11.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1436,1436
525,525,525,1,0,27.0,0.0,0,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,525,525
1834,1834,1834,0,0,28.0,0.0,0,0.0,1.0,0,47104.0,0.0,0,2.0,0.0,0,1.0,0.0,0.2,1834,1834
55,55,55,1,0,13.0,0.0,0,10.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,55,55
638,638,638,1,0,12.0,0.0,0,6.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,638,638
302,302,302,1,0,54.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,302,302
718,718,718,1,0,20.0,0.0,0,11.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,718,718
624,624,624,1,0,5.0,0.0,0,11.0,0.0,0,26190.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,624,624
7,7,7,1,0,36.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,7,7
803,803,803,1,0,4.0,0.0,0,4.0,0.0,0,47807.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,803,803
1049,1049,1049,0,0,12.0,0.0,0,8.0,0.0,0,55093.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,1049,1049
336,336,336,1,0,20.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,336,336
47,47,47,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,47,47
1763,1763,1763,0,0,0.0,1.0,0,9.0,0.0,0,47108.0,0.0,0,1.0,0.0,0,0.0,1.0,0.4,1763,1763
106,106,106,1,0,5.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,106,106
349,349,349,1,0,18.0,0.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,349,349
1079,1079,1079,0,0,3.0,0.0,0,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1079,1079
238,238,238,1,0,6.0,0.0,0,10.0,0.0,0,1280.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,238,238
213,213,213,1,0,17.0,0.0,0,6.0,0.0,0,46514.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,213,213
1775,1775,1775,0,0,31.0,0.0,0,13.0,0.0,0,64186.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,1775,1775
1138,1138,1138,0,0,39.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1138,1138
793,793,793,1,0,20.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,793,793
1586,1586,1586,0,0,18.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1586,1586
1582,1582,1582,0,0,40.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1582,1582
1671,1671,1671,0,0,45.0,0.0,0,11.0,0.0,0,79099.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1671,1671
523,523,523,1,0,10.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,523,523
232,232,232,1,0,32.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.2,232,232
644,644,644,1,0,20.0,0.0,0,2.0,0.0,0,30990.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,644,644
1507,1507,1507,0,0,13.0,0.0,0,4.0,0.0,0,56098.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1507,1507
533,533,533,1,0,18.0,0.0,0,7.0,0.0,1,1.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,533,533
1941,1941,1941,0,0,17.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1941,1941
603,603,603,1,0,5.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.4,603,603
1329,1329,1329,0,0,13.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1329,1329
1074,1074,1074,0,0,24.0,0.0,0,6.0,0.0,1,1.0,0.0,0,3.0,0.0,0,2.0,0.0,0.0,1074,1074
1304,1304,1304,0,0,19.0,0.0,0,9.0,0.0,0,55102.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,1304,1304
60,60,60,1,0,47.0,0.0,0,3.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,60,60
1263,1263,1263,0,0,26.0,0.0,0,10.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1263,1263
92,92,92,1,0,9.0,0.0,0,9.0,0.0,0,47727.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,92,92
666,666,666,1,0,52.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,666,666
280,280,280,1,0,13.0,0.0,0,11.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,280,280
1113,1113,1113,0,0,28.0,0.0,0,5.0,0.0,0,47106.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1113,1113
359,359,359,1,0,19.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,359,359
1128,1128,1128,0,0,0.0,1.0,0,12.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.4,1128,1128
1169,1169,1169,0,0,18.0,0.0,0,4.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1169,1169
847,847,847,1,0,44.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,847,847
1521,1521,1521,0,0,28.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1521,1521
110,110,110,1,0,12.0,0.0,0,7.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,110,110
42,42,42,1,0,38.0,0.0,0,9.0,0.0,1,1.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,42,42
125,125,125,1,0,5.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,125,125
204,204,204,1,0,37.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,204,204
52,52,52,1,0,28.0,0.0,0,7.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,52,52
545,545,545,1,0,11.0,0.0,0,8.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,545,545
68,68,68,1,0,41.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,68,68
1740,1740,1740,0,0,11.0,0.0,0,12.0,0.0,0,55097.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1740,1740
1547,1547,1547,0,0,2.0,0.0,0,7.0,0.0,0,84223.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1547,1547
183,183,183,1,0,19.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,183,183
137,137,137,1,0,4.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,137,137
899,899,899,1,0,1.0,0.0,0,12.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,899,899
796,796,796,1,0,24.0,0.0,0,3.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,796,796
132,132,132,1,0,6.0,0.0,0,6.0,0.0,0,14096.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,132,132
80,80,80,1,0,28.0,0.0,0,12.0,0.0,1,1.0,0.0,0,3.0,0.0,0,2.0,0.0,0.0,80,80
1986,1986,1986,0,0,15.0,0.0,0,9.0,0.0,0,46403.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,1986,1986
1540,1540,1540,0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,1540,1540
541,541,541,1,0,9.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,541,541
1668,1668,1668,0,0,21.0,0.0,0,9.0,0.0,0,46299.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1668,1668
983,983,983,1,0,5.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,983,983
165,165,165,1,0,50.0,0.0,0,2.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,165,165
248,248,248,1,0,20.0,0.0,0,5.0,0.0,0,45194.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,248,248
446,446,446,1,0,10.0,0.0,0,6.0,0.0,0,40998.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,446,446
1514,1514,1514,0,0,19.0,0.0,0,3.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0,1514,1514
858,858,858,1,0,13.0,0.0,0,2.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,858,858
1211,1211,1211,0,0,32.0,0.0,0,10.0,0.0,0,1402.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1211,1211
97,97,97,1,0,0.0,1.0,0,10.0,0.0,0,14091.0,0.0,0,0.0,1.0,0,1.0,0.0,0.4,97,97
1973,1973,1973,0,0,47.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1973,1973
737,737,737,1,0,10.0,0.0,0,3.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0,737,737
1255,1255,1255,0,0,22.0,0.0,0,3.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1255,1255
102,102,102,1,0,40.0,0.0,0,18.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,102,102
434,434,434,1,0,4.0,0.0,0,7.0,0.0,0,55100.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,434,434
74,74,74,1,0,48.0,0.0,0,2.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,74,74
1791,1791,1791,0,0,40.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1791,1791
1234,1234,1234,0,0,6.0,0.0,0,6.0,0.0,0,43296.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,1234,1234
918,918,918,1,0,11.0,0.0,0,8.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0,918,918
1711,1711,1711,0,0,10.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1711,1711
1670,1670,1670,0,0,20.0,0.0,0,10.0,0.0,0,62012.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1670,1670
1620,1620,1620,0,0,8.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1620,1620
762,762,762,1,0,36.0,0.0,0,4.0,0.0,0,47629.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,762,762
989,989,989,1,0,52.0,0.0,0,2.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0,989,989
388,388,388,1,0,13.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,388,388
235,235,235,1,0,25.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,235,235
1506,1506,1506,0,0,12.0,0.0,0,9.0,0.0,0,14092.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1506,1506
267,267,267,1,0,49.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,267,267
1187,1187,1187,0,0,10.0,0.0,0,11.0,0.0,0,64900.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1187,1187
117,117,117,1,0,11.0,0.0,0,3.0,0.0,0,25929.0,0.0,0,3.0,0.0,0,0.0,1.0,0.2,117,117
1606,1606,1606,0,0,9.0,0.0,0,9.0,0.0,0,84124.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1606,1606
673,673,673,1,0,17.0,0.0,0,9.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,673,673
249,249,249,1,0,16.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,249,249
1452,1452,1452,0,0,17.0,0.0,0,9.0,0.0,0,51096.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1452,1452
1994,1994,1994,0,0,10.0,0.0,0,8.0,0.0,0,42091.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1994,1994
94,94,94,1,0,58.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.2,94,94
33,33,33,1,0,10.0,0.0,0,8.0,0.0,0,43299.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,33,33
1463,1463,1463,0,0,43.0,0.0,0,2.0,0.0,0,1124.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1463,1463
1667,1667,1667,0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,1667,1667
448,448,448,1,0,49.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,448,448
716,716,716,1,0,8.0,0.0,0,9.0,0.0,0,14100.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,716,716
1809,1809,1809,0,0,44.0,0.0,0,3.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1809,1809
1517,1517,1517,0,0,11.0,0.0,0,6.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1517,1517
0,0,0,1,0,14.0,0.0,0,9.0,0.0,0,13918.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,0,0
1375,1375,1375,0,0,24.0,0.0,0,8.0,0.0,0,82195.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1375,1375
1101,1101,1101,0,0,17.0,0.0,0,12.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1101,1101
1108,1108,1108,0,0,1.0,0.0,0,8.0,0.0,0,18105.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1108,1108
1226,1226,1226,0,0,2.0,0.0,0,11.0,0.0,0,49220.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1226,1226
82,82,82,1,0,4.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,82,82
1288,1288,1288,0,0,22.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1288,1288
676,676,676,1,0,0.0,1.0,0,9.0,0.0,0,84213.0,0.0,0,2.0,0.0,0,0.0,1.0,0.4,676,676
1920,1920,1920,0,0,7.0,0.0,0,2.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0,1920,1920
1046,1046,1046,0,0,64.0,0.0,0,2.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1046,1046
770,770,770,1,0,41.0,0.0,0,3.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,770,770
