district,sector,month,strata,psu,snumber,hhno,nhh,result,person_serial_no,residence,relationship,sex,birth_year,birth_month,age,registration,ethnicity,religion,marital_status,curr_educ,education,main_activity,is_active,finalweight,B_year
11,1,2,111,111018,4,1,1,1,2,Yes,Wife/Husband,Female,89,12,29,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,363.8841058,1989
11,1,2,111,111018,4,1,1,1,3,Yes,Son/Daughter,Female,16,5,2,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,No,363.8841058,2016
11,1,2,111,111019,2,1,1,1,1,Yes,Head of the household,Male,64,10,54,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,264.779335,1964
11,1,2,111,111019,2,1,1,1,2,Yes,Wife/Husband,Female,72,2,47,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Degree,Engaged in economic activity,Yes,264.779335,1972
11,1,2,111,111019,2,1,1,1,3,Yes,Son/Daughter,Male,95,11,23,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Degree,Too old / Disabled,No,264.779335,1995
11,1,2,111,111019,2,1,1,1,4,Yes,Son/Daughter,Female,1,8,17,1,Sinhala,Buddhist,Never Married,School,Passed Grade 12,Too old / Disabled,No,264.779335,2001
11,1,2,111,111019,6,1,1,1,1,Yes,Head of the household,Male,35,9,83,1,Malay,Islam,Widowed,Does not attend,Passed G.C.E (O/L) or equivalent,Other,No,264.779335,1935
11,1,2,111,111019,6,1,1,1,2,Yes,Son/Daughter,Male,86,11,32,1,Malay,Islam,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,264.779335,1986
11,1,2,111,111019,6,1,1,1,3,Now,Other Relative,Female,92,11,26,1,Malay,Islam,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,No,264.779335,1992
11,1,2,111,111019,10,1,1,1,1,Yes,Head of the household,Female,67,2,52,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,264.779335,1967
11,1,2,111,111019,10,1,1,1,2,Now,Wife/Husband,Male,65,11,53,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,No,264.779335,1965
11,1,2,111,111019,10,1,1,1,3,Yes,Son/Daughter,Male,98,6,20,1,Sinhala,Buddhist,Never Married,Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,264.779335,1998
11,1,2,111,111019,10,1,1,1,4,Yes,Son/Daughter,Female,1,1,18,1,Sinhala,Buddhist,Never Married,School,Passed Grade 12,Too old / Disabled,No,264.779335,2001
11,1,2,111,111019,10,1,1,1,5,Yes,Son/Daughter,Female,1,1,18,1,Sinhala,Buddhist,Never Married,School,Passed Grade 12,Too old / Disabled,No,264.779335,2001
11,1,2,111,111019,10,1,1,1,6,Yes,Other Relative,Female,36,9,82,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,Yes,264.779335,1936
11,1,2,111,111020,5,1,1,1,1,Yes,Head of the household,Female,56,5,62,1,Sri Lankan Tamil,Hindu,Widowed,Does not attend,Passed Grade 6,Retired (Government pension),No,345.785179,1956
11,1,3,111,111021,2,1,1,1,1,Yes,Head of the household,Female,85,6,33,1,Sri Lankan Moors/Muslim,Islam,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Student,No,470.1153322,1985
11,1,3,111,111021,2,1,1,1,2,Now,Wife/Husband,Male,84,9,34,1,Sri Lankan Moors/Muslim,Islam,Currently Married (Registered),Does not attend,Passed Degree,Engaged in economic activity,No,470.1153322,1984
11,1,3,111,111021,2,1,1,1,3,Yes,Son/Daughter,Male,11,8,7,1,Sri Lankan Moors/Muslim,Islam,Never Married,School,Passed Grade 2,Engaged in economic activity,No,470.1153322,2011
11,1,3,111,111021,2,1,1,1,4,Yes,Son/Daughter,Male,11,8,7,1,Sri Lankan Moors/Muslim,Islam,Never Married,School,Passed Grade 2,Engaged in economic activity,No,470.1153322,2011
11,1,3,111,111021,2,1,1,1,5,Yes,Other Relative,Female,57,6,61,1,Sri Lankan Moors/Muslim,Islam,Widowed,Does not attend,Passed G.C.E (O/L) or equivalent,Other,No,470.1153322,1957
11,1,3,111,111021,9,1,1,1,1,Yes,Head of the household,Male,64,1,55,1,Sri Lankan Tamil,Hindu,Currently Married (Registered),Does not attend,Passed Grade 4,Engaged in economic activity,Yes,470.1153322,1964
11,1,3,111,111021,9,1,1,1,2,Yes,Wife/Husband,Female,75,3,44,1,Sri Lankan Tamil,Hindu,Currently Married (Registered),Does not attend,Passed Grade 10,Student,No,470.1153322,1975
11,1,3,111,111021,9,1,1,1,3,Yes,Son/Daughter,Female,92,9,26,1,Sri Lankan Tamil,Hindu,Never Married,Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,470.1153322,1992
11,1,3,111,111021,9,1,1,1,4,Yes,Son/Daughter,Male,1,5,17,1,Sri Lankan Tamil,Hindu,Never Married,Does not attend,Passed Grade 10,Seeking work,No,470.1153322,2001
11,1,3,111,111021,9,1,1,1,5,Yes,Other Relative,Male,48,6,70,1,Sri Lankan Tamil,Hindu,Currently Married (Registered),Does not attend,Passed Grade 5,Other,No,470.1153322,1948
11,1,3,111,111021,9,1,1,1,6,Yes,Other Relative,Female,47,5,71,1,Sri Lankan Tamil,Hindu,Currently Married (Registered),Does not attend,Passed Grade 5,Other,No,470.1153322,1947
11,1,2,111,111022,3,1,1,1,1,Yes,Head of the household,Female,44,2,75,1,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 4,"Retired (Private, no pension)",No,356.6815804,1944
11,1,2,111,111022,3,1,1,1,2,Yes,Son/Daughter,Female,85,2,34,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 12,Engaged in economic activity,Yes,356.6815804,1985
11,1,2,111,111022,9,1,1,1,1,Yes,Head of the household,Male,51,7,67,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Engaged in economic activity,Yes,356.6815804,1951
11,1,2,111,111022,9,1,1,1,2,Yes,Wife/Husband,Female,57,6,61,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,356.6815804,1957
11,1,2,111,111022,9,1,1,1,3,Yes,Son/Daughter,Male,96,7,22,1,Sinhala,Buddhist,Never Married,Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,356.6815804,1996
11,1,2,111,111022,9,1,1,1,4,Yes,Other Relative,Female,50,3,68,1,Sinhala,Buddhist,Never Married,Does not attend,Passed G.C.E (O/L) or equivalent,Student,No,356.6815804,1950
11,1,2,111,111022,9,1,1,1,5,Yes,Parent of head/spouse,Female,26,7,92,3,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 5,Other,No,356.6815804,1926
11,1,3,111,111023,6,1,1,1,1,Yes,Head of the household,Male,80,5,38,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,409.9176372,1980
11,1,3,111,111023,6,1,1,1,2,Yes,Wife/Husband,Female,84,8,34,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Student,No,409.9176372,1984
11,1,3,111,111023,6,1,1,1,3,Yes,Son/Daughter,Female,9,7,9,1,Sinhala,Buddhist,Never Married,School,Passed Grade 4,Engaged in economic activity,No,409.9176372,2009
11,1,3,111,111023,10,1,1,1,1,Yes,Head of the household,Female,48,1,71,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Student,No,409.9176372,1948
11,1,3,111,111023,10,1,1,1,2,Yes,Wife/Husband,Male,50,2,69,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Degree,"Retired (Private, no pension)",No,409.9176372,1950
11,1,3,111,111023,10,1,1,1,3,Yes,Son/Daughter,Male,74,12,44,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,409.9176372,1974
11,1,3,111,111023,10,1,1,1,4,Yes,Other Relative,Female,85,10,33,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Student,No,409.9176372,1985
11,1,3,111,111023,10,1,1,1,5,Yes,Other Relative,Male,4,5,14,1,Sinhala,Buddhist,Never Married,School,Passed Grade 9,Engaged in economic activity,No,409.9176372,2004
11,1,3,111,111023,10,1,1,1,6,Yes,Other Relative,Female,7,7,11,1,Sinhala,Buddhist,Never Married,School,Passed Grade 6,Engaged in economic activity,No,409.9176372,2007
11,1,3,111,111023,10,1,1,1,7,Yes,Other Relative,Female,17,1,2,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,No,409.9176372,2017
11,1,3,111,111024,7,1,1,1,1,Yes,Head of the household,Male,75,8,43,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,470.7188179,1975
11,1,3,111,111024,7,1,1,1,2,Yes,Wife/Husband,Female,81,1,38,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Student,No,470.7188179,1981
11,1,3,111,111024,7,1,1,1,3,Yes,Son/Daughter,Female,4,8,14,1,Sinhala,Buddhist,Never Married,School,Passed Grade 9,Engaged in economic activity,No,470.7188179,2004
11,1,3,111,111024,7,1,1,1,4,Yes,Son/Daughter,Male,8,4,10,1,Sinhala,Buddhist,Never Married,School,Passed Grade 5,Engaged in economic activity,No,470.7188179,2008
11,1,3,111,111024,7,1,1,1,5,Yes,Son/Daughter,Male,13,5,5,1,Sinhala,Buddhist,Never Married,School,Studying/Studied Grade 1,Engaged in economic activity,No,470.7188179,2013
11,1,3,111,111024,7,1,1,1,6,Yes,Parent of head/spouse,Female,53,2,66,1,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 4,Other,No,470.7188179,1953
11,2,3,112,111025,2,1,1,1,1,Yes,Head of the household,Male,66,4,52,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,"Retired (Private, no pension)",No,277.1805896,1966
11,2,3,112,111025,2,1,1,1,2,Yes,Wife/Husband,Female,66,5,52,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Student,No,277.1805896,1966
11,2,3,112,111025,2,1,1,1,3,Yes,Son/Daughter,Male,98,2,21,1,Sinhala,Buddhist,Never Married,Does not attend,Passed G.C.E (A/L) or equivalent,Seeking work,No,277.1805896,1998
11,2,3,112,111025,2,1,1,1,4,Yes,Other Relative,Female,25,8,93,1,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 10,Other,No,277.1805896,1925
11,2,3,112,111025,6,1,1,1,1,Yes,Head of the household,Male,65,7,53,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,277.1805896,1965
11,2,3,112,111025,6,1,1,1,2,Yes,Wife/Husband,Female,64,10,54,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Student,No,277.1805896,1964
11,2,3,112,111025,6,1,1,1,3,Yes,Son/Daughter,Female,97,7,21,1,Sinhala,Buddhist,Never Married,University,Passed G.C.E (A/L) or equivalent,Too old / Disabled,No,277.1805896,1997
11,2,3,112,111025,6,1,1,1,4,Yes,Son/Daughter,Male,1,1,18,1,Sinhala,Buddhist,Never Married,School,Passed G.C.E (O/L) or equivalent,Too old / Disabled,No,277.1805896,2001
11,2,3,112,111025,10,1,1,1,1,Yes,Head of the household,Female,74,8,44,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Student,No,277.1805896,1974
11,2,3,112,111025,10,1,1,1,2,Yes,Son/Daughter,Male,1,9,17,1,Sinhala,Buddhist,Never Married,School,Passed G.C.E (O/L) or equivalent,Too old / Disabled,No,277.1805896,2001
11,2,3,112,111025,10,1,1,1,3,Yes,Son/Daughter,Male,90,4,28,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,277.1805896,1990
11,2,3,112,111025,10,1,1,1,4,Yes,Other Relative,Female,92,12,26,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Student,No,277.1805896,1992
11,2,3,112,111025,10,1,1,1,5,Yes,Parent of head/spouse,Female,42,11,76,1,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 5,Other,No,277.1805896,1942
11,2,3,112,111025,10,1,1,1,6,Now,Wife/Husband,Male,61,8,57,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,No,277.1805896,1961
11,2,3,112,111025,10,1,1,1,7,Now,Son/Daughter,Male,94,10,24,1,Sinhala,Buddhist,Never Married,Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,No,277.1805896,1994
11,2,3,112,111026,7,1,1,1,1,Yes,Head of the household,Male,56,10,62,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,234.4820265,1956
11,2,3,112,111026,7,1,1,1,2,Yes,Wife/Husband,Female,55,7,63,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Student,No,234.4820265,1955
11,2,3,112,111026,7,1,1,1,3,Yes,Son/Daughter,Female,78,9,40,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Engaged in economic activity,Yes,234.4820265,1978
11,2,3,112,111026,7,1,1,1,4,Yes,Son/Daughter,Male,85,5,33,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Engaged in economic activity,Yes,234.4820265,1985
11,2,3,112,111026,7,1,1,1,5,Yes,Son/Daughter,Male,94,3,25,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Degree,Engaged in economic activity,Yes,234.4820265,1994
11,2,3,112,111026,7,1,1,1,6,Yes,Other Relative,Male,74,8,44,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Engaged in economic activity,Yes,234.4820265,1974
11,2,3,112,111026,7,1,1,1,7,Yes,Other Relative,Female,88,3,31,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Degree,Engaged in economic activity,Yes,234.4820265,1988
11,2,3,112,111026,7,1,1,1,8,Yes,Other Relative,Female,16,6,2,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,No,234.4820265,2016
11,2,3,112,111027,1,1,1,1,1,Yes,Head of the household,Male,83,2,36,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,344.7330607,1983
11,2,3,112,111027,1,1,1,1,2,Yes,Wife/Husband,Female,88,10,30,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,344.7330607,1988
11,2,3,112,111027,1,1,1,1,3,Yes,Son/Daughter,Male,14,8,4,1,Sinhala,Buddhist,Never Married,Pre School,Passed Grade 10,Engaged in economic activity,No,344.7330607,2014
11,2,3,112,111027,1,1,1,1,4,Yes,Son/Daughter,Female,17,2,2,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,No,344.7330607,2017
11,2,3,112,111027,1,1,1,1,5,Yes,Parent of head/spouse,Female,54,1,65,1,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 7,Student,No,344.7330607,1954
11,2,3,112,111027,7,1,1,1,1,Yes,Head of the household,Male,80,9,38,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,344.7330607,1980
11,2,3,112,111027,7,1,1,1,2,Yes,Wife/Husband,Female,82,9,36,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Student,No,344.7330607,1982
11,2,3,112,111027,7,1,1,1,3,Yes,Son/Daughter,Female,10,6,8,1,Sinhala,Buddhist,Never Married,School,Passed Grade 3,Engaged in economic activity,No,344.7330607,2010
11,2,3,112,111027,7,1,1,1,4,Yes,Son/Daughter,Male,12,1,7,1,Sinhala,Buddhist,Never Married,School,Passed Grade 2,Engaged in economic activity,No,344.7330607,2012
11,1,3,111,111028,2,1,1,1,1,Yes,Head of the household,Male,82,2,37,1,Sri Lankan Moors/Muslim,Islam,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,411.9575235,1982
11,1,3,111,111028,2,1,1,1,2,Yes,Wife/Husband,Female,82,5,36,1,Sri Lankan Moors/Muslim,Islam,Currently Married (Registered),Does not attend,Passed Degree,Engaged in economic activity,Yes,411.9575235,1982
11,1,3,111,111028,2,1,1,1,3,Yes,Son/Daughter,Female,8,8,10,1,Sri Lankan Moors/Muslim,Islam,Never Married,School,Passed Grade 5,Engaged in economic activity,No,411.9575235,2008
11,1,3,111,111028,2,1,1,1,4,Yes,Son/Daughter,Female,12,8,6,1,Sri Lankan Moors/Muslim,Islam,Never Married,School,Passed Grade 2,Engaged in economic activity,No,411.9575235,2012
11,1,3,111,111028,2,1,1,1,5,Yes,Son/Daughter,Male,16,4,2,1,Sri Lankan Moors/Muslim,Islam,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,No,411.9575235,2016
11,1,3,111,111028,2,1,1,1,6,Yes,Domestic Servant/Driver/Watcher,Female,86,2,33,1,Sri Lankan Tamil,Hindu,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,411.9575235,1986
11,1,3,111,111028,2,1,1,1,7,Yes,Domestic Servant/Driver/Watcher,Female,83,2,36,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,411.9575235,1983
11,1,3,111,111028,8,1,1,1,1,Yes,Head of the household,Male,53,11,65,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 8,Household activities,No,411.9575235,1953
11,1,3,111,111028,8,1,1,1,2,Yes,Wife/Husband,Female,56,10,62,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 7,Engaged in economic activity,Yes,411.9575235,1956
11,1,3,111,111028,8,1,1,1,3,Yes,Son/Daughter,Female,85,3,34,1,Sinhala,Buddhist,Never Married,Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,411.9575235,1985
11,1,3,111,111028,8,1,1,1,4,Now,Son/Daughter,Male,97,3,22,1,Sinhala,Buddhist,Never Married,Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,No,411.9575235,1997
11,2,3,112,111029,1,1,1,1,1,Yes,Head of the household,Male,92,3,27,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,287.0910067,1992
11,2,3,112,111029,1,1,1,1,2,Now,Wife/Husband,Female,93,8,25,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,No,287.0910067,1993
11,2,3,112,111029,1,1,1,1,3,Now,Son/Daughter,Male,16,11,2,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,No,287.0910067,2016
11,2,3,112,111029,5,1,1,1,1,Yes,Head of the household,Male,59,3,60,1,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 7,Student,No,287.0910067,1959
11,2,3,112,111029,5,1,1,1,2,Yes,Son/Daughter,Female,98,9,21,1,Sinhala,Buddhist,Never Married,Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,287.0910067,1998
11,1,3,111,111030,3,1,1,1,1,Yes,Head of the household,Female,41,4,77,1,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 8,Student,No,257.1301543,1941
11,1,3,111,111030,3,1,1,1,2,Yes,Son/Daughter,Female,66,7,52,1,Sinhala,Buddhist,Never Married,Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,257.1301543,1966
11,1,3,111,111030,8,1,1,1,1,Yes,Head of the household,Male,82,11,36,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 8,Engaged in economic activity,Yes,257.1301543,1982
11,1,3,111,111030,8,1,1,1,2,Yes,Wife/Husband,Female,86,7,32,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Student,No,257.1301543,1986
11,1,3,111,111030,8,1,1,1,3,Yes,Son/Daughter,Female,7,7,11,1,Sinhala,Buddhist,Never Married,School,Passed Grade 6,Engaged in economic activity,No,257.1301543,2007
11,1,3,111,111031,2,1,1,1,1,Yes,Head of the household,Female,66,9,52,1,Sri Lankan Tamil,Other Christian,Widowed,Does not attend,Passed Grade 9,Engaged in economic activity,Yes,461.6081311,1966
11,1,3,111,111031,2,1,1,1,2,Yes,Son/Daughter,Male,96,5,22,1,Sri Lankan Tamil,Other Christian,Never Married,Does not attend,Passed Grade 10,Other,No,461.6081311,1996
11,1,3,111,111031,9,1,1,1,1,Yes,Head of the household,Male,62,8,56,1,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 9,Engaged in economic activity,Yes,461.6081311,1962
11,1,3,111,111031,9,1,1,1,2,Yes,Son/Daughter,Male,81,7,37,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,Yes,461.6081311,1981
