district,sector,month,psu,snumber,hhno,nhh,result,person_serial_no,residence,relationship,sex,birth_year,birth_month,age,registration,ethnicity,religion,marital_status,curr_educ,education,main_activity,is_active,main_occupation,industry,employment_status,uresidencf,live,finalweight,B_year
11,1,1,111004,4,1,1,1,5,1,5,1,49,10,69,1,1,1,2,9.0,11.0,4.0,2.0,,,,,,271.9852019,1949
11,1,1,111004,5,1,1,1,1,1,1,1,70,7,48,1,1,1,2,9.0,11.0,1.0,1.0,1321.0,31007.0,5.0,,,271.9852019,1970
11,1,1,111004,5,1,1,1,2,1,2,2,71,8,47,1,1,1,2,9.0,13.0,1.0,1.0,9112.0,31007.0,6.0,,,271.9852019,1971
11,1,1,111004,5,1,1,1,3,1,3,2,6,7,12,1,1,1,1,2.0,7.0,,,,,,,,271.9852019,2006
11,1,1,111004,5,1,1,1,4,1,3,2,8,11,10,1,1,1,1,2.0,5.0,,,,,,,,271.9852019,2008
11,1,1,111004,5,1,1,1,5,1,4,1,39,11,79,1,1,1,2,9.0,11.0,9.0,2.0,,,,,,271.9852019,1939
11,1,1,111004,5,1,1,1,6,1,4,2,43,2,75,1,1,1,2,9.0,8.0,7.0,2.0,,,,,,271.9852019,1943
11,1,1,111004,6,1,1,1,1,1,1,1,81,9,37,1,1,1,2,9.0,13.0,1.0,1.0,3322.0,47734.0,3.0,,,271.9852019,1981
11,1,1,111004,6,1,1,1,2,1,2,2,80,6,38,1,1,1,2,9.0,13.0,1.0,1.0,3341.0,14101.0,3.0,,,271.9852019,1980
11,1,1,111004,6,1,1,1,3,1,3,1,12,12,6,1,1,1,1,2.0,1.0,,,,,,,,271.9852019,2012
11,1,1,111004,6,1,1,1,4,1,3,1,17,8,1,1,1,1,1,,,,,,,,,,271.9852019,2017
11,1,1,111004,6,1,1,1,5,1,6,2,72,1,47,1,1,1,2,9.0,8.0,1.0,1.0,9111.0,97006.0,3.0,,,271.9852019,1972
11,1,1,111004,7,1,1,1,1,1,1,2,64,11,54,1,1,1,2,9.0,11.0,1.0,1.0,7531.0,14101.0,3.0,,,271.9852019,1964
11,1,1,111004,7,1,1,1,2,2,2,1,61,10,57,1,1,1,2,9.0,10.0,,,,,,1.0,1.0,271.9852019,1961
11,1,1,111004,7,1,1,1,3,1,3,1,93,10,25,1,1,1,1,5.0,13.0,1.0,1.0,5414.0,11011.0,3.0,,,271.9852019,1993
11,1,1,111004,7,1,1,1,4,1,3,2,94,10,24,1,1,1,1,9.0,12.0,3.0,2.0,,,,,,271.9852019,1994
11,1,1,111004,8,1,1,1,1,1,1,1,39,7,79,1,1,1,2,9.0,3.0,5.0,2.0,,,,,,271.9852019,1939
11,1,1,111004,8,1,1,1,2,1,2,2,42,9,76,1,1,1,2,9.0,19.0,9.0,2.0,,,,,,271.9852019,1942
11,1,1,111004,8,1,1,1,3,1,3,1,58,8,60,1,1,1,4,9.0,4.0,9.0,2.0,,,,,,271.9852019,1958
11,1,1,111004,8,1,1,1,4,1,3,2,81,4,37,1,1,1,7,9.0,8.0,7.0,2.0,,,,,,271.9852019,1981
11,1,1,111004,8,1,1,1,5,1,5,1,99,11,19,1,1,1,1,5.0,10.0,1.0,1.0,7233.0,25112.0,3.0,,,271.9852019,1999
11,1,1,111004,8,1,1,1,6,1,5,2,5,10,13,1,1,1,1,2.0,8.0,,,,,,,,271.9852019,2005
