district,sector,month,psu,snumber,hhno,nhh,result,person_serial_no,r2_school_education,type_of_school,grade_this_year,grade_last_year,distance,transport_medium,time_to_school,noschooling_reason,reason_leave_school,when_stop_schooling
11,1,7,PSU_RECODED_274,Grade 3,*,1,Walking,4,School too far away,_missing_,4,3,12,5,45, , , 
11,1,7,PSU_RECODED_274,Grade 8,*,1,Walking,3,School too far away,_missing_,2,1,3,3,15, , , 
11,1,1,PSU_RECODED_OTHER,Grade 8,*,1,Walking,3,School too far away,_missing_,11,10,5,6,30, , , 
11,1,1,PSU_RECODED_OTHER,Grade 8,*,1,Walking,4,School too far away,_missing_,8,7,1,1,15, , , 
11,1,1,PSU_RECODED_OTHER,Grade 8,*,1,Walking,5,School too far away,_missing_,5,4,1,1,15, , , 
11,1,3,PSU_RECODED_601,Grade 7,*,1,Walking,1,House keeping / Family business,_missing_, , , , , , ,9,2017
11,1,3,PSU_RECODED_601,Grade 7,*,1,Walking,2,House keeping / Family business,_missing_, , , , , , ,9,2017
11,1,7,PSU_RECODED_OTHER,Grade 10,*,1,Walking,5,School too far away,_missing_,12,11,5,7,30, , , 
11,1,7,PSU_RECODED_OTHER,Grade 10,*,1,Walking,6,School too far away,_missing_,6,5,3,3,5, , , 
11,1,8,PSU_RECODED_OTHER,Grade 6,*,1,Walking,4,School too far away,_missing_,12,11,1,1,10, , , 
11,1,8,PSU_RECODED_OTHER,Grade 6,*,1,Walking,5,School too far away,_missing_,8,7,12,6,30, , , 
11,1,7,PSU_RECODED_242,Grade 10,*,1,Walking,3,School too far away,_missing_,8,7,9,4,40, , , 
11,1,7,PSU_RECODED_242,Grade 10,*,1,Walking,4,School too far away,_missing_,5,4,9,4,40, , , 
11,1,4,PSU_RECODED_OTHER,Grade 7,*,1,Walking,3,School too far away,_missing_,7,6,0,3,4, , , 
11,1,4,PSU_RECODED_OTHER,Grade 7,*,1,Walking,4,School too far away,_missing_,2,1,0,3,4, , , 
11,1,8,PSU_RECODED_346,Grade 7,*,1,Walking,4,School too far away,_missing_,8,7,0,1,5, , , 
