pair_index,label,orig_id,anon_id,euclidean_distance,manhattan_distance,cosine_similarity,education_diff,education_equal,marital_status_diff,marital_status_equal,sex_diff,sex_equal,age_match,industry_match,overall_similarity,industry_diff,industry_equal,education_match,age_diff,age_equal
161,1,161.0,161.0,4.58257569495584,7.0,0.8427009716003845,4.0,0.0,2.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,1,162.0,162.0,69102.00036178403,69110.0,-0.18880993676276003,7.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,69102.0,0.0,0.0,0.0,0.0
163,1,163.0,163.0,43212.00019670462,43217.0,-0.11676486573242739,4.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,43212.0,0.0,0.0,0.0,0.0
164,1,164.0,164.0,96095.00003121911,96099.0,-0.10899199406481364,2.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,96095.0,0.0,0.0,0.0,0.0
165,1,165.0,165.0,64911.00000770285,64912.0,-0.0822778437659335,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,64911.0,0.0,0.0,0.0,0.0
166,1,166.0,166.0,1.0,1.0,0.9960562316045518,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
167,1,167.0,167.0,6.4031242374328485,9.0,0.3042903097250923,6.0,0.0,2.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,1,168.0,168.0,65121.00013052625,65126.0,-0.10521015400345868,4.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,65121.0,0.0,0.0,0.0,0.0
169,1,169.0,169.0,9.1104335791443,11.0,0.9921221397784366,9.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,1,170.0,170.0,7.14142842854285,9.0,0.9331389496316869,7.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,1,171.0,171.0,1.7320508075688772,3.0,0.9891004919611718,1.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,1,172.0,172.0,4.242640687119285,6.0,0.9927445557307566,4.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,1,173.0,173.0,49223.0000203157,49225.0,-0.09555689801109746,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,49223.0,0.0,0.0,0.0,0.0
174,1,174.0,174.0,1.0,1.0,0.9997959808200741,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
175,1,175.0,175.0,4.242640687119285,6.0,0.9982968274588391,4.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,1,176.0,176.0,5.196152422706632,7.0,0.9739145163179627,5.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,1,177.0,177.0,1.0,1.0,0.9486832980505138,0.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
178,1,178.0,178.0,49223.00006094712,49227.0,-0.07536713677059037,2.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,49223.0,0.0,0.0,0.0,0.0
179,1,179.0,179.0,12.165525060596439,14.0,0.41005652608760235,12.0,0.0,2.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
180,1,180.0,180.0,2.0,2.0,0.9978443605023737,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
181,1,181.0,181.0,5.0990195135927845,6.0,0.9954039000135861,5.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
182,1,182.0,182.0,10.0,10.0,0.14002800840280094,10.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
183,1,183.0,183.0,6.324555320336759,8.0,0.8339503888294594,6.0,0.0,2.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
184,1,184.0,184.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
185,1,185.0,185.0,3.0,3.0,0.9981149841863164,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
186,1,186.0,186.0,1.4142135623730951,2.0,0.9944006848884331,0.0,1.0,1.0,0,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
187,1,187.0,187.0,3.0,3.0,0.9621404708847278,0.0,1.0,3.0,0,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
188,1,188.0,188.0,49222.00066027386,49231.0,-0.1712511967871695,8.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,49222.0,0.0,0.0,0.0,0.0
189,1,189.0,189.0,10.04987562112089,11.0,0.9039863291515963,10.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
190,1,190.0,190.0,12.083045973594572,14.0,0.526136791501647,12.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,1,191.0,191.0,1.7320508075688772,3.0,0.9946368807782031,1.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,1,192.0,192.0,8.06225774829855,9.0,0.9743412473512649,8.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
193,1,193.0,193.0,9.055385138137417,10.0,0.7513913622228603,9.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
194,1,194.0,194.0,80202.00001246852,80204.0,-0.07542983363514333,0.0,1.0,1.0,0,1.0,0,0.0,0.0,0.2,80202.0,0.0,0.0,0.0,0.0
195,1,195.0,195.0,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
196,1,196.0,196.0,6.4031242374328485,9.0,0.3042903097250923,6.0,0.0,2.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,1,197.0,197.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
198,1,198.0,198.0,8.0,8.0,0.986040754703977,8.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
199,1,199.0,199.0,16903.000029580548,16904.0,0.9999999885132552,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,16903.0,0.0,0.0,0.0,0.0
200,1,200.0,200.0,1.4142135623730951,2.0,0.9961164901835045,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
201,1,201.0,201.0,6188.0001616031,6190.0,0.9999999978478545,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,6188.0,0.0,0.0,0.0,0.0
202,1,202.0,202.0,74202.00003369182,74205.0,-0.09561997967372937,2.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,74202.0,0.0,0.0,0.0,0.0
203,1,203.0,203.0,37107.000242541835,37113.0,0.9999999975317548,4.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,37107.0,0.0,0.0,0.0,0.0
204,1,204.0,204.0,24101.00002074603,24102.0,-0.08197551407249981,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.4,24101.0,0.0,0.0,0.0,0.0
205,1,205.0,205.0,84121.00002377528,84123.0,-0.07477228924147017,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,84121.0,0.0,0.0,0.0,0.0
206,1,206.0,206.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
207,1,207.0,207.0,65111.00003071678,65113.0,-0.08853394621670829,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,65111.0,0.0,0.0,0.0,0.0
208,1,208.0,208.0,84231.00002374423,84233.0,-0.08754856973221847,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,84231.0,0.0,0.0,0.0,0.0
209,1,209.0,209.0,1.0,1.0,0.9486832980505138,0.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
210,1,210.0,210.0,1.0,1.0,0.9486832980505138,0.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
211,1,211.0,211.0,4.47213595499958,6.0,0.943345117777525,4.0,0.0,2.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
212,1,212.0,212.0,47969.00017719778,47974.0,0.9999998943863501,4.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,47969.0,0.0,0.0,0.0,0.0
213,1,213.0,213.0,3.3166247903554,5.0,0.9970593361022779,3.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,1,214.0,214.0,5.0990195135927845,6.0,0.944911182523068,5.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
215,1,215.0,215.0,11.0,11.0,0.8741467574762478,11.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
216,1,216.0,216.0,30101.000033221488,30103.0,0.9999999967027693,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,30101.0,0.0,0.0,0.0,0.0
217,1,217.0,217.0,14000.00107142853,14008.0,0.9999999983557647,5.0,0.0,2.0,0,1.0,0,0.0,0.0,0.0,14000.0,0.0,0.0,0.0,0.0
218,1,218.0,218.0,7.0710678118654755,8.0,0.9519266692144116,7.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
219,1,219.0,219.0,5.0990195135927845,8.0,0.8241633836921342,4.0,0.0,3.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,1,220.0,220.0,1.0,1.0,0.9486832980505138,0.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
221,1,221.0,221.0,97007.0000154628,97010.0,-0.08969711576663042,1.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,97007.0,0.0,0.0,0.0,0.0
222,1,222.0,222.0,97007.0000463884,97010.0,-0.0748465406603771,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,97007.0,0.0,0.0,0.0,0.0
223,1,223.0,223.0,5.196152422706632,7.0,0.9856542207481084,5.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,1,224.0,224.0,28251.000159286396,28254.0,-0.09551816334023266,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,28251.0,0.0,0.0,0.0,0.0
225,1,225.0,225.0,45303.0000110368,45304.0,-0.0746636243332357,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.4,45303.0,0.0,0.0,0.0,0.0
226,1,226.0,226.0,1.0,1.0,0.9971391490106831,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
227,1,227.0,227.0,43305.00005773005,43308.0,-0.08060997386410862,2.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,43305.0,0.0,0.0,0.0,0.0
228,1,228.0,228.0,5.830951894845301,8.0,0.8993513000915327,3.0,0.0,5.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
229,1,229.0,229.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
230,1,230.0,230.0,3.7416573867739413,6.0,0.9475587393582685,3.0,0.0,2.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,1,231.0,231.0,23918.000229952337,23923.0,0.9999999984702274,3.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,23918.0,0.0,0.0,0.0,0.0
232,1,232.0,232.0,5.0,5.0,0.9841269841269841,5.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
233,1,233.0,233.0,21022.0,21022.0,0.9999999987149877,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,21022.0,0.0,0.0,0.0,0.0
234,1,234.0,234.0,49223.0000203157,49225.0,-0.11935773887009282,0.0,1.0,1.0,0,1.0,0,0.0,0.0,0.2,49223.0,0.0,0.0,0.0,0.0
235,1,235.0,235.0,1.4142135623730951,2.0,0.9943993664223701,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
236,1,236.0,236.0,7.0710678118654755,8.0,-0.27050089040022973,7.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
237,1,237.0,237.0,64970.00015391719,64976.0,0.9999998997317612,4.0,0.0,2.0,0,0.0,1,0.0,0.0,0.2,64970.0,0.0,0.0,0.0,0.0
238,1,238.0,238.0,3.1622776601683795,4.0,0.9983364571961497,3.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
239,1,239.0,239.0,37314.00006699898,37317.0,0.9999996999125306,1.0,0.0,2.0,0,0.0,1,0.0,0.0,0.2,37314.0,0.0,0.0,0.0,0.0
240,1,240.0,240.0,49223.00037584056,49230.0,-0.06157561818145685,6.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,49223.0,0.0,0.0,0.0,0.0
241,1,241.0,241.0,47613.00011551467,47618.0,-0.14888960017835506,3.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,47613.0,0.0,0.0,0.0,0.0
242,1,242.0,242.0,49223.000010157855,49224.0,-0.09834875991835901,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,49223.0,0.0,0.0,0.0,0.0
243,1,243.0,243.0,4.242640687119285,6.0,0.9986310739646674,4.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,1,244.0,244.0,99999.0002500025,100007.0,-0.06133736530918665,7.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,99999.0,0.0,0.0,0.0,0.0
245,1,245.0,245.0,1.0,1.0,0.9995837668914375,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
246,1,246.0,246.0,1.0,1.0,0.9486832980505138,0.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
247,1,247.0,247.0,64192.00007789132,64196.0,-0.09832877127318285,3.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,64192.0,0.0,0.0,0.0,0.0
248,1,248.0,248.0,1.0,1.0,0.9971874207623969,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
249,1,249.0,249.0,64192.00003894566,64195.0,-0.08750221757959342,2.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,64192.0,0.0,0.0,0.0,0.0
250,1,250.0,250.0,64192.000630919734,64201.0,-0.21301139496268862,9.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,64192.0,0.0,0.0,0.0,0.0
251,1,251.0,251.0,6.164414002968976,8.0,0.9906698476000914,6.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,1,252.0,252.0,51952.00139551892,51965.0,0.9999999396282647,12.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,51952.0,0.0,0.0,0.0,0.0
253,1,253.0,253.0,1.4142135623730951,2.0,0.9944006848884331,0.0,1.0,1.0,0,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
254,1,254.0,254.0,14.071247279470288,16.0,0.9045340337332909,14.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,1,255.0,255.0,3.1622776601683795,4.0,0.964365375053206,0.0,1.0,3.0,0,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
256,1,256.0,256.0,14102.001276414636,14108.0,-0.22873235764947175,6.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,14102.0,0.0,0.0,0.0,0.0
257,1,257.0,257.0,47114.000275926475,47120.0,-0.14884337761558197,5.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,47114.0,0.0,0.0,0.0,0.0
258,1,258.0,258.0,4.123105625617661,5.0,0.9944577973205988,4.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
259,1,259.0,259.0,7.615773105863909,10.0,0.9694521124707418,7.0,0.0,3.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
260,1,260.0,260.0,8.0,8.0,0.8132500607904443,8.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
261,1,261.0,261.0,79121.00017062474,79128.0,-0.11935970875664181,5.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,79121.0,0.0,0.0,0.0,0.0
262,1,262.0,262.0,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
263,1,263.0,263.0,1.4142135623730951,2.0,1.0,0.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,1,264.0,264.0,5.0,5.0,0.9947806487179983,5.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
265,1,265.0,265.0,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
266,1,266.0,266.0,97007.00027317616,97016.0,-0.06528309036066826,7.0,0.0,2.0,0,0.0,1,0.0,0.0,0.2,97007.0,0.0,0.0,0.0,0.0
267,1,267.0,267.0,63996.00007812988,64000.0,0.9999999647207599,3.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,63996.0,0.0,0.0,0.0,0.0
268,1,268.0,268.0,4.123105625617661,5.0,0.9742009196519932,4.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
269,1,269.0,269.0,2.23606797749979,3.0,0.9914842084836827,2.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
270,1,270.0,270.0,11.0,11.0,0.6830009515539734,11.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
271,1,271.0,271.0,38604.00046627292,38610.0,0.9999999994790023,6.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,38604.0,0.0,0.0,0.0,0.0
272,1,272.0,272.0,63639.00007071136,63642.0,0.9999468805068393,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,63639.0,0.0,0.0,0.0,0.0
273,1,273.0,273.0,3.3166247903554,5.0,0.9913694342812615,3.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,1,274.0,274.0,18116.000082799736,18119.0,-0.08103665034624763,1.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,18116.0,0.0,0.0,0.0,0.0
275,1,275.0,275.0,33510.00002984184,33512.0,0.9999998254868933,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,33510.0,0.0,0.0,0.0,0.0
276,1,276.0,276.0,3.1622776601683795,4.0,0.9663531361973137,3.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
277,1,277.0,277.0,11.0,11.0,0.8741467574762478,11.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
278,1,278.0,278.0,6.782329983125268,10.0,0.8199191358546037,6.0,0.0,3.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,1,279.0,279.0,14106.00007089182,14108.0,-0.08802473659699284,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,14106.0,0.0,0.0,0.0,0.0
280,1,280.0,280.0,3606.0015252353955,3611.0,0.9999998458024734,3.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,3606.0,0.0,0.0,0.0,0.0
281,1,281.0,281.0,5.477225575051661,8.0,0.9982731812361942,5.0,0.0,2.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,1,282.0,282.0,62021.00041115106,62030.0,-0.11928388873194362,7.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,62021.0,0.0,0.0,0.0,0.0
283,1,283.0,283.0,55102.00233203871,55119.0,-0.5001088720029503,16.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,55102.0,0.0,0.0,0.0,0.0
284,1,284.0,284.0,11.445523142259598,15.0,-0.21081851067789192,11.0,0.0,3.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,1,285.0,285.0,7.0710678118654755,8.0,0.9920955936573204,7.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
286,1,286.0,286.0,2.449489742783178,4.0,0.986870327590338,2.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,1,287.0,287.0,10735.000186306472,10737.0,-0.17113109837402263,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,10735.0,0.0,0.0,0.0,0.0
288,1,288.0,288.0,49223.0000203157,49225.0,-0.09555689801109746,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,49223.0,0.0,0.0,0.0,0.0
289,1,289.0,289.0,3.0,3.0,0.9961164901835045,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
290,1,290.0,290.0,4.242640687119285,6.0,0.6708203932499369,4.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,1,291.0,291.0,1.0,1.0,0.9486832980505138,0.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
292,1,292.0,292.0,1.4142135623730951,2.0,0.9967657002470139,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
293,1,293.0,293.0,49213.00009143925,49216.0,-0.1347495525169764,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,49213.0,0.0,0.0,0.0,0.0
294,1,294.0,294.0,10.0,10.0,-0.03533326266687875,10.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
295,1,295.0,295.0,1.7320508075688772,3.0,0.9891004919611718,1.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,1,296.0,296.0,9.0,9.0,0.9482237441613043,9.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
297,1,297.0,297.0,1.0,1.0,0.9486832980505138,0.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
298,1,298.0,298.0,47818.00002091263,47820.0,-0.3332915067672493,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,47818.0,0.0,0.0,0.0,0.0
299,1,299.0,299.0,1.7320508075688772,3.0,0.978231976089037,1.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,1,300.0,300.0,1910.0026177992531,1914.0,0.9999999991518178,3.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,1910.0,0.0,0.0,0.0,0.0
301,1,301.0,301.0,2.0,2.0,0.9990248656871403,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
302,1,302.0,302.0,49223.001025943144,49234.0,-0.5773150681297412,10.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,49223.0,0.0,0.0,0.0,0.0
303,1,303.0,303.0,5.0,5.0,0.9715365547505717,5.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
304,1,304.0,304.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
305,1,305.0,305.0,11.090536506409418,13.0,0.9205746178983233,11.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,1,306.0,306.0,7378.000203307127,7381.0,0.9999999981081708,1.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,7378.0,0.0,0.0,0.0,0.0
307,1,307.0,307.0,47724.00104769088,47734.0,-0.17120030547660292,10.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,47724.0,0.0,0.0,0.0,0.0
308,1,308.0,308.0,7.0,7.0,0.9945274832335643,7.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
309,1,309.0,309.0,3060.0009803919997,3064.0,0.9999999861501884,2.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,3060.0,0.0,0.0,0.0,0.0
310,1,310.0,310.0,63856.00002349036,63859.0,0.9999999725425749,1.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,63856.0,0.0,0.0,0.0,0.0
311,1,311.0,311.0,8.06225774829855,9.0,0.9369723059167935,8.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
312,1,312.0,312.0,5880.00136054406,5884.0,0.9999999985794211,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,5880.0,0.0,0.0,0.0,0.0
313,1,313.0,313.0,14.0,14.0,-0.1252743380004715,14.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
314,1,314.0,314.0,263.0095055316442,266.0,0.9999999996455587,2.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,263.0,0.0,0.0,0.0,0.0
315,1,315.0,315.0,1.4142135623730951,2.0,0.9954972622535605,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
316,1,316.0,316.0,6.0,6.0,0.9415544714433868,6.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
317,1,317.0,317.0,60101.00004991597,60105.0,-0.07534259293475509,2.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,60101.0,0.0,0.0,0.0,0.0
318,1,318.0,318.0,41898.000429614774,41904.0,0.9999999989526323,6.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,41898.0,0.0,0.0,0.0,0.0
319,1,319.0,319.0,80009.00010623805,80014.0,0.9999997914889545,4.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,80009.0,0.0,0.0,0.0,0.0
320,1,320.0,320.0,11905.0,11905.0,0.9999999998908179,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,11905.0,0.0,0.0,0.0,0.0
321,1,321.0,321.0,3.1622776601683795,4.0,0.9925649526278797,3.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
322,1,322.0,322.0,23188.00002156288,23189.0,0.9999999954129403,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,23188.0,0.0,0.0,0.0,0.0
323,1,323.0,323.0,9.055385138137417,10.0,0.7324670207647144,9.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
